FREQ,REF_AREA,DATA_TYPE,RESULT,TIME_PERIOD,OBS_VALUE,Codice Provincia/Uts,Codice Comune (numerico),Comune,Popolazione residente,Superficie (Kmq),Anno (Popolazione residente),_merge
A,1020,KILLINJ,F,2023,6,201.0,1020.0,Banchette,3112.0,2.0289,2020.0,both
A,1020,KILLINJ,F,2024,1,201.0,1020.0,Banchette,3112.0,2.0289,2020.0,both
A,1020,KILLINJ,M,2020,0,201.0,1020.0,Banchette,3112.0,2.0289,2020.0,both
A,1020,KILLINJ,M,2021,1,201.0,1020.0,Banchette,3112.0,2.0289,2020.0,both
A,1020,KILLINJ,M,2022,0,201.0,1020.0,Banchette,3112.0,2.0289,2020.0,both
A,1020,KILLINJ,M,2023,0,201.0,1020.0,Banchette,3112.0,2.0289,2020.0,both
A,1020,KILLINJ,M,2024,0,201.0,1020.0,Banchette,3112.0,2.0289,2020.0,both
A,1020,ROADACC,9,2020,0,201.0,1020.0,Banchette,3112.0,2.0289,2020.0,both
A,1020,ROADACC,9,2021,3,201.0,1020.0,Banchette,3112.0,2.0289,2020.0,both
A,1020,ROADACC,9,2022,3,201.0,1020.0,Banchette,3112.0,2.0289,2020.0,both
A,1020,ROADACC,9,2023,1,201.0,1020.0,Banchette,3112.0,2.0289,2020.0,both
A,1020,ROADACC,9,2024,1,201.0,1020.0,Banchette,3112.0,2.0289,2020.0,both
A,1021,KILLINJ,F,2020,0,201.0,1021.0,Barbania,1585.0,12.8027,2020.0,both
A,1021,KILLINJ,F,2021,1,201.0,1021.0,Barbania,1585.0,12.8027,2020.0,both
A,1021,KILLINJ,F,2022,1,201.0,1021.0,Barbania,1585.0,12.8027,2020.0,both
A,1021,KILLINJ,F,2023,2,201.0,1021.0,Barbania,1585.0,12.8027,2020.0,both
A,1021,KILLINJ,M,2020,0,201.0,1021.0,Barbania,1585.0,12.8027,2020.0,both
A,1021,KILLINJ,M,2021,0,201.0,1021.0,Barbania,1585.0,12.8027,2020.0,both
A,1021,KILLINJ,M,2022,1,201.0,1021.0,Barbania,1585.0,12.8027,2020.0,both
A,1021,KILLINJ,M,2023,0,201.0,1021.0,Barbania,1585.0,12.8027,2020.0,both
A,1021,ROADACC,9,2020,0,201.0,1021.0,Barbania,1585.0,12.8027,2020.0,both
A,1021,ROADACC,9,2021,1,201.0,1021.0,Barbania,1585.0,12.8027,2020.0,both
A,1021,ROADACC,9,2022,2,201.0,1021.0,Barbania,1585.0,12.8027,2020.0,both
A,1021,ROADACC,9,2023,1,201.0,1021.0,Barbania,1585.0,12.8027,2020.0,both
A,1022,KILLINJ,F,2020,4,201.0,1022.0,Bardonecchia,3078.0,132.203,2020.0,both
A,1022,KILLINJ,F,2021,5,201.0,1022.0,Bardonecchia,3078.0,132.203,2020.0,both
A,1022,KILLINJ,F,2022,3,201.0,1022.0,Bardonecchia,3078.0,132.203,2020.0,both
A,1022,KILLINJ,F,2023,8,201.0,1022.0,Bardonecchia,3078.0,132.203,2020.0,both
A,1022,KILLINJ,F,2024,7,201.0,1022.0,Bardonecchia,3078.0,132.203,2020.0,both
A,1022,KILLINJ,M,2020,0,201.0,1022.0,Bardonecchia,3078.0,132.203,2020.0,both
A,1022,KILLINJ,M,2021,0,201.0,1022.0,Bardonecchia,3078.0,132.203,2020.0,both
A,1022,KILLINJ,M,2022,0,201.0,1022.0,Bardonecchia,3078.0,132.203,2020.0,both
A,1022,KILLINJ,M,2023,0,201.0,1022.0,Bardonecchia,3078.0,132.203,2020.0,both
A,1022,KILLINJ,M,2024,0,201.0,1022.0,Bardonecchia,3078.0,132.203,2020.0,both
A,1022,ROADACC,9,2020,3,201.0,1022.0,Bardonecchia,3078.0,132.203,2020.0,both
A,1022,ROADACC,9,2021,4,201.0,1022.0,Bardonecchia,3078.0,132.203,2020.0,both
A,1022,ROADACC,9,2022,2,201.0,1022.0,Bardonecchia,3078.0,132.203,2020.0,both
A,1022,ROADACC,9,2023,6,201.0,1022.0,Bardonecchia,3078.0,132.203,2020.0,both
A,1022,ROADACC,9,2024,7,201.0,1022.0,Bardonecchia,3078.0,132.203,2020.0,both
A,1023,KILLINJ,F,2020,0,201.0,1023.0,Barone Canavese,559.0,3.9864,2020.0,both
A,1023,KILLINJ,F,2021,0,201.0,1023.0,Barone Canavese,559.0,3.9864,2020.0,both
A,1023,KILLINJ,F,2022,0,201.0,1023.0,Barone Canavese,559.0,3.9864,2020.0,both
A,1023,KILLINJ,F,2023,1,201.0,1023.0,Barone Canavese,559.0,3.9864,2020.0,both
A,1023,KILLINJ,M,2020,0,201.0,1023.0,Barone Canavese,559.0,3.9864,2020.0,both
A,1023,KILLINJ,M,2021,0,201.0,1023.0,Barone Canavese,559.0,3.9864,2020.0,both
A,1023,KILLINJ,M,2022,0,201.0,1023.0,Barone Canavese,559.0,3.9864,2020.0,both
A,1023,KILLINJ,M,2023,1,201.0,1023.0,Barone Canavese,559.0,3.9864,2020.0,both
A,1023,ROADACC,9,2020,0,201.0,1023.0,Barone Canavese,559.0,3.9864,2020.0,both
A,1023,ROADACC,9,2021,0,201.0,1023.0,Barone Canavese,559.0,3.9864,2020.0,both
A,1023,ROADACC,9,2022,0,201.0,1023.0,Barone Canavese,559.0,3.9864,2020.0,both
A,1023,ROADACC,9,2023,1,201.0,1023.0,Barone Canavese,559.0,3.9864,2020.0,both
A,1024,KILLINJ,F,2020,32,201.0,1024.0,Beinasco,17532.0,6.7343,2020.0,both
A,1024,KILLINJ,F,2021,38,201.0,1024.0,Beinasco,17532.0,6.7343,2020.0,both
A,1024,KILLINJ,F,2022,43,201.0,1024.0,Beinasco,17532.0,6.7343,2020.0,both
A,1024,KILLINJ,F,2023,22,201.0,1024.0,Beinasco,17532.0,6.7343,2020.0,both
A,1024,KILLINJ,F,2024,40,201.0,1024.0,Beinasco,17532.0,6.7343,2020.0,both
A,1024,KILLINJ,M,2020,0,201.0,1024.0,Beinasco,17532.0,6.7343,2020.0,both
A,1024,KILLINJ,M,2021,1,201.0,1024.0,Beinasco,17532.0,6.7343,2020.0,both
A,1024,KILLINJ,M,2022,0,201.0,1024.0,Beinasco,17532.0,6.7343,2020.0,both
A,1024,KILLINJ,M,2023,0,201.0,1024.0,Beinasco,17532.0,6.7343,2020.0,both
A,1024,KILLINJ,M,2024,0,201.0,1024.0,Beinasco,17532.0,6.7343,2020.0,both
A,1024,ROADACC,9,2020,22,201.0,1024.0,Beinasco,17532.0,6.7343,2020.0,both
A,1024,ROADACC,9,2021,29,201.0,1024.0,Beinasco,17532.0,6.7343,2020.0,both
A,1024,ROADACC,9,2022,31,201.0,1024.0,Beinasco,17532.0,6.7343,2020.0,both
A,1024,ROADACC,9,2023,21,201.0,1024.0,Beinasco,17532.0,6.7343,2020.0,both
A,1024,ROADACC,9,2024,33,201.0,1024.0,Beinasco,17532.0,6.7343,2020.0,both
A,1025,KILLINJ,F,2020,0,201.0,1025.0,Bibiana,3392.0,18.5979,2020.0,both
A,1025,KILLINJ,F,2021,4,201.0,1025.0,Bibiana,3392.0,18.5979,2020.0,both
A,1025,KILLINJ,F,2022,6,201.0,1025.0,Bibiana,3392.0,18.5979,2020.0,both
A,1025,KILLINJ,F,2023,3,201.0,1025.0,Bibiana,3392.0,18.5979,2020.0,both
A,1025,KILLINJ,F,2024,2,201.0,1025.0,Bibiana,3392.0,18.5979,2020.0,both
A,1025,KILLINJ,M,2020,0,201.0,1025.0,Bibiana,3392.0,18.5979,2020.0,both
A,1025,KILLINJ,M,2021,0,201.0,1025.0,Bibiana,3392.0,18.5979,2020.0,both
A,1025,KILLINJ,M,2022,0,201.0,1025.0,Bibiana,3392.0,18.5979,2020.0,both
A,1025,KILLINJ,M,2023,0,201.0,1025.0,Bibiana,3392.0,18.5979,2020.0,both
A,1025,KILLINJ,M,2024,0,201.0,1025.0,Bibiana,3392.0,18.5979,2020.0,both
A,1025,ROADACC,9,2020,0,201.0,1025.0,Bibiana,3392.0,18.5979,2020.0,both
A,1025,ROADACC,9,2021,4,201.0,1025.0,Bibiana,3392.0,18.5979,2020.0,both
A,1025,ROADACC,9,2022,2,201.0,1025.0,Bibiana,3392.0,18.5979,2020.0,both
A,1025,ROADACC,9,2023,2,201.0,1025.0,Bibiana,3392.0,18.5979,2020.0,both
A,1025,ROADACC,9,2024,1,201.0,1025.0,Bibiana,3392.0,18.5979,2020.0,both
A,1026,KILLINJ,F,2020,0,201.0,1026.0,Bobbio Pellice,537.0,94.0819,2020.0,both
A,1026,KILLINJ,F,2021,0,201.0,1026.0,Bobbio Pellice,537.0,94.0819,2020.0,both
A,1026,KILLINJ,F,2022,0,201.0,1026.0,Bobbio Pellice,537.0,94.0819,2020.0,both
A,1026,KILLINJ,F,2023,0,201.0,1026.0,Bobbio Pellice,537.0,94.0819,2020.0,both
A,1026,KILLINJ,M,2020,0,201.0,1026.0,Bobbio Pellice,537.0,94.0819,2020.0,both
A,1026,KILLINJ,M,2021,0,201.0,1026.0,Bobbio Pellice,537.0,94.0819,2020.0,both
A,1026,KILLINJ,M,2022,0,201.0,1026.0,Bobbio Pellice,537.0,94.0819,2020.0,both
A,1026,KILLINJ,M,2023,0,201.0,1026.0,Bobbio Pellice,537.0,94.0819,2020.0,both
A,1026,ROADACC,9,2020,0,201.0,1026.0,Bobbio Pellice,537.0,94.0819,2020.0,both
A,1026,ROADACC,9,2021,0,201.0,1026.0,Bobbio Pellice,537.0,94.0819,2020.0,both
A,1026,ROADACC,9,2022,0,201.0,1026.0,Bobbio Pellice,537.0,94.0819,2020.0,both
A,1026,ROADACC,9,2023,0,201.0,1026.0,Bobbio Pellice,537.0,94.0819,2020.0,both
A,1027,KILLINJ,F,2020,5,201.0,1027.0,Bollengo,2097.0,14.2234,2020.0,both
A,1027,KILLINJ,F,2021,10,201.0,1027.0,Bollengo,2097.0,14.2234,2020.0,both
A,1027,KILLINJ,F,2022,7,201.0,1027.0,Bollengo,2097.0,14.2234,2020.0,both
A,1027,KILLINJ,F,2023,5,201.0,1027.0,Bollengo,2097.0,14.2234,2020.0,both
A,1027,KILLINJ,F,2024,6,201.0,1027.0,Bollengo,2097.0,14.2234,2020.0,both
A,1027,KILLINJ,M,2020,2,201.0,1027.0,Bollengo,2097.0,14.2234,2020.0,both
A,1027,KILLINJ,M,2021,0,201.0,1027.0,Bollengo,2097.0,14.2234,2020.0,both
A,1027,KILLINJ,M,2022,1,201.0,1027.0,Bollengo,2097.0,14.2234,2020.0,both
A,1027,KILLINJ,M,2023,0,201.0,1027.0,Bollengo,2097.0,14.2234,2020.0,both
A,1027,KILLINJ,M,2024,0,201.0,1027.0,Bollengo,2097.0,14.2234,2020.0,both
A,1027,ROADACC,9,2020,5,201.0,1027.0,Bollengo,2097.0,14.2234,2020.0,both
A,1027,ROADACC,9,2021,8,201.0,1027.0,Bollengo,2097.0,14.2234,2020.0,both
A,1027,ROADACC,9,2022,6,201.0,1027.0,Bollengo,2097.0,14.2234,2020.0,both
A,1027,ROADACC,9,2023,3,201.0,1027.0,Bollengo,2097.0,14.2234,2020.0,both
A,1027,ROADACC,9,2024,4,201.0,1027.0,Bollengo,2097.0,14.2234,2020.0,both
A,1028,KILLINJ,F,2020,12,201.0,1028.0,Borgaro Torinese,11773.0,11.1039,2020.0,both
A,1028,KILLINJ,F,2021,25,201.0,1028.0,Borgaro Torinese,11773.0,11.1039,2020.0,both
A,1028,KILLINJ,F,2022,25,201.0,1028.0,Borgaro Torinese,11773.0,11.1039,2020.0,both
A,1028,KILLINJ,F,2023,17,201.0,1028.0,Borgaro Torinese,11773.0,11.1039,2020.0,both
A,1028,KILLINJ,F,2024,22,201.0,1028.0,Borgaro Torinese,11773.0,11.1039,2020.0,both
A,1028,KILLINJ,M,2020,0,201.0,1028.0,Borgaro Torinese,11773.0,11.1039,2020.0,both
A,1028,KILLINJ,M,2021,1,201.0,1028.0,Borgaro Torinese,11773.0,11.1039,2020.0,both
A,1028,KILLINJ,M,2022,0,201.0,1028.0,Borgaro Torinese,11773.0,11.1039,2020.0,both
A,1028,KILLINJ,M,2023,0,201.0,1028.0,Borgaro Torinese,11773.0,11.1039,2020.0,both
A,1028,KILLINJ,M,2024,1,201.0,1028.0,Borgaro Torinese,11773.0,11.1039,2020.0,both
A,1028,ROADACC,9,2020,11,201.0,1028.0,Borgaro Torinese,11773.0,11.1039,2020.0,both
A,1028,ROADACC,9,2021,22,201.0,1028.0,Borgaro Torinese,11773.0,11.1039,2020.0,both
A,1028,ROADACC,9,2022,17,201.0,1028.0,Borgaro Torinese,11773.0,11.1039,2020.0,both
A,1028,ROADACC,9,2023,11,201.0,1028.0,Borgaro Torinese,11773.0,11.1039,2020.0,both
A,1028,ROADACC,9,2024,14,201.0,1028.0,Borgaro Torinese,11773.0,11.1039,2020.0,both
A,1029,KILLINJ,F,2020,0,201.0,1029.0,Borgiallo,592.0,6.9648,2020.0,both
A,1029,KILLINJ,F,2021,0,201.0,1029.0,Borgiallo,592.0,6.9648,2020.0,both
A,1029,KILLINJ,F,2022,0,201.0,1029.0,Borgiallo,592.0,6.9648,2020.0,both
A,1029,KILLINJ,F,2023,0,201.0,1029.0,Borgiallo,592.0,6.9648,2020.0,both
A,1029,KILLINJ,M,2020,0,201.0,1029.0,Borgiallo,592.0,6.9648,2020.0,both
A,1029,KILLINJ,M,2021,0,201.0,1029.0,Borgiallo,592.0,6.9648,2020.0,both
A,1029,KILLINJ,M,2022,0,201.0,1029.0,Borgiallo,592.0,6.9648,2020.0,both
A,1029,KILLINJ,M,2023,0,201.0,1029.0,Borgiallo,592.0,6.9648,2020.0,both
A,1029,ROADACC,9,2020,0,201.0,1029.0,Borgiallo,592.0,6.9648,2020.0,both
A,1029,ROADACC,9,2021,0,201.0,1029.0,Borgiallo,592.0,6.9648,2020.0,both
A,1029,ROADACC,9,2022,0,201.0,1029.0,Borgiallo,592.0,6.9648,2020.0,both
A,1029,ROADACC,9,2023,0,201.0,1029.0,Borgiallo,592.0,6.9648,2020.0,both
A,1030,KILLINJ,F,2020,5,201.0,1030.0,Borgofranco d'Ivrea,3590.0,13.4189,2020.0,both
A,1030,KILLINJ,F,2021,5,201.0,1030.0,Borgofranco d'Ivrea,3590.0,13.4189,2020.0,both
A,1030,KILLINJ,F,2022,3,201.0,1030.0,Borgofranco d'Ivrea,3590.0,13.4189,2020.0,both
A,1030,KILLINJ,F,2023,13,201.0,1030.0,Borgofranco d'Ivrea,3590.0,13.4189,2020.0,both
A,1030,KILLINJ,F,2024,9,201.0,1030.0,Borgofranco d'Ivrea,3590.0,13.4189,2020.0,both
A,1030,KILLINJ,M,2020,1,201.0,1030.0,Borgofranco d'Ivrea,3590.0,13.4189,2020.0,both
A,1030,KILLINJ,M,2021,0,201.0,1030.0,Borgofranco d'Ivrea,3590.0,13.4189,2020.0,both
A,1030,KILLINJ,M,2022,0,201.0,1030.0,Borgofranco d'Ivrea,3590.0,13.4189,2020.0,both
A,1030,KILLINJ,M,2023,1,201.0,1030.0,Borgofranco d'Ivrea,3590.0,13.4189,2020.0,both
A,1030,KILLINJ,M,2024,0,201.0,1030.0,Borgofranco d'Ivrea,3590.0,13.4189,2020.0,both
A,1030,ROADACC,9,2020,6,201.0,1030.0,Borgofranco d'Ivrea,3590.0,13.4189,2020.0,both
A,1030,ROADACC,9,2021,4,201.0,1030.0,Borgofranco d'Ivrea,3590.0,13.4189,2020.0,both
A,1030,ROADACC,9,2022,3,201.0,1030.0,Borgofranco d'Ivrea,3590.0,13.4189,2020.0,both
A,1030,ROADACC,9,2023,7,201.0,1030.0,Borgofranco d'Ivrea,3590.0,13.4189,2020.0,both
A,1030,ROADACC,9,2024,6,201.0,1030.0,Borgofranco d'Ivrea,3590.0,13.4189,2020.0,both
A,1031,KILLINJ,F,2020,0,201.0,1031.0,Borgomasino,772.0,12.3712,2020.0,both
A,1031,KILLINJ,F,2021,0,201.0,1031.0,Borgomasino,772.0,12.3712,2020.0,both
A,1031,KILLINJ,F,2022,0,201.0,1031.0,Borgomasino,772.0,12.3712,2020.0,both
A,1031,KILLINJ,F,2023,0,201.0,1031.0,Borgomasino,772.0,12.3712,2020.0,both
A,1031,KILLINJ,F,2024,3,201.0,1031.0,Borgomasino,772.0,12.3712,2020.0,both
A,1031,KILLINJ,M,2020,0,201.0,1031.0,Borgomasino,772.0,12.3712,2020.0,both
A,1031,KILLINJ,M,2021,0,201.0,1031.0,Borgomasino,772.0,12.3712,2020.0,both
A,1031,KILLINJ,M,2022,0,201.0,1031.0,Borgomasino,772.0,12.3712,2020.0,both
A,1031,KILLINJ,M,2023,0,201.0,1031.0,Borgomasino,772.0,12.3712,2020.0,both
A,1031,KILLINJ,M,2024,0,201.0,1031.0,Borgomasino,772.0,12.3712,2020.0,both
A,1031,ROADACC,9,2020,0,201.0,1031.0,Borgomasino,772.0,12.3712,2020.0,both
A,1031,ROADACC,9,2021,0,201.0,1031.0,Borgomasino,772.0,12.3712,2020.0,both
A,1031,ROADACC,9,2022,0,201.0,1031.0,Borgomasino,772.0,12.3712,2020.0,both
A,1031,ROADACC,9,2023,0,201.0,1031.0,Borgomasino,772.0,12.3712,2020.0,both
A,1031,ROADACC,9,2024,1,201.0,1031.0,Borgomasino,772.0,12.3712,2020.0,both
A,1032,KILLINJ,F,2020,3,201.0,1032.0,Borgone Susa,2187.0,4.9617,2020.0,both
A,1032,KILLINJ,F,2021,7,201.0,1032.0,Borgone Susa,2187.0,4.9617,2020.0,both
A,1032,KILLINJ,F,2022,6,201.0,1032.0,Borgone Susa,2187.0,4.9617,2020.0,both
A,1032,KILLINJ,F,2023,2,201.0,1032.0,Borgone Susa,2187.0,4.9617,2020.0,both
A,1032,KILLINJ,F,2024,5,201.0,1032.0,Borgone Susa,2187.0,4.9617,2020.0,both
A,1032,KILLINJ,M,2020,0,201.0,1032.0,Borgone Susa,2187.0,4.9617,2020.0,both
A,1032,KILLINJ,M,2021,0,201.0,1032.0,Borgone Susa,2187.0,4.9617,2020.0,both
A,1032,KILLINJ,M,2022,1,201.0,1032.0,Borgone Susa,2187.0,4.9617,2020.0,both
A,1032,KILLINJ,M,2023,0,201.0,1032.0,Borgone Susa,2187.0,4.9617,2020.0,both
A,1032,KILLINJ,M,2024,0,201.0,1032.0,Borgone Susa,2187.0,4.9617,2020.0,both
A,1032,ROADACC,9,2020,3,201.0,1032.0,Borgone Susa,2187.0,4.9617,2020.0,both
A,1032,ROADACC,9,2021,6,201.0,1032.0,Borgone Susa,2187.0,4.9617,2020.0,both
A,1032,ROADACC,9,2022,6,201.0,1032.0,Borgone Susa,2187.0,4.9617,2020.0,both
A,1032,ROADACC,9,2023,2,201.0,1032.0,Borgone Susa,2187.0,4.9617,2020.0,both
A,1032,ROADACC,9,2024,3,201.0,1032.0,Borgone Susa,2187.0,4.9617,2020.0,both
A,1033,KILLINJ,F,2020,3,201.0,1033.0,Bosconero,3074.0,10.919,2020.0,both
A,1033,KILLINJ,F,2021,5,201.0,1033.0,Bosconero,3074.0,10.919,2020.0,both
A,1033,KILLINJ,F,2022,7,201.0,1033.0,Bosconero,3074.0,10.919,2020.0,both
A,1033,KILLINJ,F,2023,1,201.0,1033.0,Bosconero,3074.0,10.919,2020.0,both
A,1033,KILLINJ,F,2024,2,201.0,1033.0,Bosconero,3074.0,10.919,2020.0,both
A,1033,KILLINJ,M,2020,0,201.0,1033.0,Bosconero,3074.0,10.919,2020.0,both
A,1033,KILLINJ,M,2021,0,201.0,1033.0,Bosconero,3074.0,10.919,2020.0,both
A,1033,KILLINJ,M,2022,0,201.0,1033.0,Bosconero,3074.0,10.919,2020.0,both
A,1033,KILLINJ,M,2023,0,201.0,1033.0,Bosconero,3074.0,10.919,2020.0,both
A,1033,KILLINJ,M,2024,1,201.0,1033.0,Bosconero,3074.0,10.919,2020.0,both
A,1033,ROADACC,9,2020,2,201.0,1033.0,Bosconero,3074.0,10.919,2020.0,both
A,1033,ROADACC,9,2021,3,201.0,1033.0,Bosconero,3074.0,10.919,2020.0,both
A,1033,ROADACC,9,2022,3,201.0,1033.0,Bosconero,3074.0,10.919,2020.0,both
A,1033,ROADACC,9,2023,1,201.0,1033.0,Bosconero,3074.0,10.919,2020.0,both
A,1033,ROADACC,9,2024,3,201.0,1033.0,Bosconero,3074.0,10.919,2020.0,both
A,1034,KILLINJ,F,2020,5,201.0,1034.0,Brandizzo,8798.0,6.2914,2020.0,both
A,1034,KILLINJ,F,2021,21,201.0,1034.0,Brandizzo,8798.0,6.2914,2020.0,both
A,1034,KILLINJ,F,2022,14,201.0,1034.0,Brandizzo,8798.0,6.2914,2020.0,both
A,1034,KILLINJ,F,2023,17,201.0,1034.0,Brandizzo,8798.0,6.2914,2020.0,both
A,1034,KILLINJ,F,2024,10,201.0,1034.0,Brandizzo,8798.0,6.2914,2020.0,both
A,1034,KILLINJ,M,2020,0,201.0,1034.0,Brandizzo,8798.0,6.2914,2020.0,both
A,1034,KILLINJ,M,2021,0,201.0,1034.0,Brandizzo,8798.0,6.2914,2020.0,both
A,1034,KILLINJ,M,2022,0,201.0,1034.0,Brandizzo,8798.0,6.2914,2020.0,both
A,1034,KILLINJ,M,2023,0,201.0,1034.0,Brandizzo,8798.0,6.2914,2020.0,both
A,1034,KILLINJ,M,2024,0,201.0,1034.0,Brandizzo,8798.0,6.2914,2020.0,both
A,1034,ROADACC,9,2020,3,201.0,1034.0,Brandizzo,8798.0,6.2914,2020.0,both
A,1034,ROADACC,9,2021,15,201.0,1034.0,Brandizzo,8798.0,6.2914,2020.0,both
A,1034,ROADACC,9,2022,9,201.0,1034.0,Brandizzo,8798.0,6.2914,2020.0,both
A,1034,ROADACC,9,2023,7,201.0,1034.0,Brandizzo,8798.0,6.2914,2020.0,both
A,1034,ROADACC,9,2024,5,201.0,1034.0,Brandizzo,8798.0,6.2914,2020.0,both
A,1035,KILLINJ,F,2020,9,201.0,1035.0,Bricherasio,4564.0,22.7585,2020.0,both
A,1035,KILLINJ,F,2021,11,201.0,1035.0,Bricherasio,4564.0,22.7585,2020.0,both
A,1035,KILLINJ,F,2022,7,201.0,1035.0,Bricherasio,4564.0,22.7585,2020.0,both
A,1035,KILLINJ,F,2023,13,201.0,1035.0,Bricherasio,4564.0,22.7585,2020.0,both
A,1035,KILLINJ,F,2024,9,201.0,1035.0,Bricherasio,4564.0,22.7585,2020.0,both
A,1035,KILLINJ,M,2020,1,201.0,1035.0,Bricherasio,4564.0,22.7585,2020.0,both
A,1035,KILLINJ,M,2021,0,201.0,1035.0,Bricherasio,4564.0,22.7585,2020.0,both
A,1035,KILLINJ,M,2022,0,201.0,1035.0,Bricherasio,4564.0,22.7585,2020.0,both
A,1035,KILLINJ,M,2023,1,201.0,1035.0,Bricherasio,4564.0,22.7585,2020.0,both
A,1035,KILLINJ,M,2024,0,201.0,1035.0,Bricherasio,4564.0,22.7585,2020.0,both
A,1035,ROADACC,9,2020,3,201.0,1035.0,Bricherasio,4564.0,22.7585,2020.0,both
A,1035,ROADACC,9,2021,7,201.0,1035.0,Bricherasio,4564.0,22.7585,2020.0,both
A,1035,ROADACC,9,2022,6,201.0,1035.0,Bricherasio,4564.0,22.7585,2020.0,both
A,1035,ROADACC,9,2023,8,201.0,1035.0,Bricherasio,4564.0,22.7585,2020.0,both
A,1035,ROADACC,9,2024,6,201.0,1035.0,Bricherasio,4564.0,22.7585,2020.0,both
A,1036,KILLINJ,F,2020,0,201.0,1036.0,Brosso,402.0,11.135,2020.0,both
A,1036,KILLINJ,F,2021,0,201.0,1036.0,Brosso,402.0,11.135,2020.0,both
A,1036,KILLINJ,F,2022,0,201.0,1036.0,Brosso,402.0,11.135,2020.0,both
A,1036,KILLINJ,F,2023,0,201.0,1036.0,Brosso,402.0,11.135,2020.0,both
A,1036,KILLINJ,M,2020,0,201.0,1036.0,Brosso,402.0,11.135,2020.0,both
A,1036,KILLINJ,M,2021,0,201.0,1036.0,Brosso,402.0,11.135,2020.0,both
A,1036,KILLINJ,M,2022,0,201.0,1036.0,Brosso,402.0,11.135,2020.0,both
A,1036,KILLINJ,M,2023,0,201.0,1036.0,Brosso,402.0,11.135,2020.0,both
A,1036,ROADACC,9,2020,0,201.0,1036.0,Brosso,402.0,11.135,2020.0,both
A,1036,ROADACC,9,2021,0,201.0,1036.0,Brosso,402.0,11.135,2020.0,both
A,1036,ROADACC,9,2022,0,201.0,1036.0,Brosso,402.0,11.135,2020.0,both
A,1036,ROADACC,9,2023,0,201.0,1036.0,Brosso,402.0,11.135,2020.0,both
A,1037,KILLINJ,F,2020,0,201.0,1037.0,Brozolo,449.0,8.9504,2020.0,both
A,1037,KILLINJ,F,2021,0,201.0,1037.0,Brozolo,449.0,8.9504,2020.0,both
A,1037,KILLINJ,F,2022,1,201.0,1037.0,Brozolo,449.0,8.9504,2020.0,both
A,1037,KILLINJ,F,2023,1,201.0,1037.0,Brozolo,449.0,8.9504,2020.0,both
A,1037,KILLINJ,M,2020,0,201.0,1037.0,Brozolo,449.0,8.9504,2020.0,both
A,1037,KILLINJ,M,2021,0,201.0,1037.0,Brozolo,449.0,8.9504,2020.0,both
A,1037,KILLINJ,M,2022,0,201.0,1037.0,Brozolo,449.0,8.9504,2020.0,both
A,1037,KILLINJ,M,2023,0,201.0,1037.0,Brozolo,449.0,8.9504,2020.0,both
A,1037,ROADACC,9,2020,0,201.0,1037.0,Brozolo,449.0,8.9504,2020.0,both
A,1037,ROADACC,9,2021,0,201.0,1037.0,Brozolo,449.0,8.9504,2020.0,both
A,1037,ROADACC,9,2022,1,201.0,1037.0,Brozolo,449.0,8.9504,2020.0,both
A,1037,ROADACC,9,2023,1,201.0,1037.0,Brozolo,449.0,8.9504,2020.0,both
A,1038,KILLINJ,F,2020,4,201.0,1038.0,Bruino,8475.0,5.5701,2020.0,both
A,1038,KILLINJ,F,2021,9,201.0,1038.0,Bruino,8475.0,5.5701,2020.0,both
A,1038,KILLINJ,F,2022,10,201.0,1038.0,Bruino,8475.0,5.5701,2020.0,both
A,1038,KILLINJ,F,2023,13,201.0,1038.0,Bruino,8475.0,5.5701,2020.0,both
A,1038,KILLINJ,F,2024,10,201.0,1038.0,Bruino,8475.0,5.5701,2020.0,both
A,1038,KILLINJ,M,2020,0,201.0,1038.0,Bruino,8475.0,5.5701,2020.0,both
A,1038,KILLINJ,M,2021,0,201.0,1038.0,Bruino,8475.0,5.5701,2020.0,both
A,1038,KILLINJ,M,2022,0,201.0,1038.0,Bruino,8475.0,5.5701,2020.0,both
A,1038,KILLINJ,M,2023,0,201.0,1038.0,Bruino,8475.0,5.5701,2020.0,both
A,1038,KILLINJ,M,2024,0,201.0,1038.0,Bruino,8475.0,5.5701,2020.0,both
A,1038,ROADACC,9,2020,3,201.0,1038.0,Bruino,8475.0,5.5701,2020.0,both
A,1038,ROADACC,9,2021,9,201.0,1038.0,Bruino,8475.0,5.5701,2020.0,both
A,1038,ROADACC,9,2022,8,201.0,1038.0,Bruino,8475.0,5.5701,2020.0,both
A,1038,ROADACC,9,2023,12,201.0,1038.0,Bruino,8475.0,5.5701,2020.0,both
A,1038,ROADACC,9,2024,8,201.0,1038.0,Bruino,8475.0,5.5701,2020.0,both
A,1039,KILLINJ,F,2020,0,201.0,1039.0,Brusasco,1482.0,14.3592,2020.0,both
A,1039,KILLINJ,F,2021,4,201.0,1039.0,Brusasco,1482.0,14.3592,2020.0,both
A,1039,KILLINJ,F,2022,3,201.0,1039.0,Brusasco,1482.0,14.3592,2020.0,both
A,1039,KILLINJ,F,2023,0,201.0,1039.0,Brusasco,1482.0,14.3592,2020.0,both
A,1039,KILLINJ,F,2024,3,201.0,1039.0,Brusasco,1482.0,14.3592,2020.0,both
A,1039,KILLINJ,M,2020,0,201.0,1039.0,Brusasco,1482.0,14.3592,2020.0,both
