ID_COMUNE,DATA_TYPE,RESULTS,TIME_PERIOD,OBS_VALUE,CODICE PROVINCIA,COMUNE,RESIDENTI,SUPERFICIE (KMQ),INCIDENTI_PRO_CAPITE(1000),DENSITA_INCIDENTI,DENSITA_POPOLAZIONE
58112,incidenti_stradali,incidenti,2020,1,258,Vicovaro,3676,35.9435,0.2720348204570185,0.0278214419853381,102.27162073810285
58112,incidenti_stradali,incidenti,2021,5,258,Vicovaro,3676,35.9435,1.3601741022850926,0.1391072099266905,102.27162073810285
58112,incidenti_stradali,incidenti,2022,8,258,Vicovaro,3676,35.9435,2.176278563656148,0.2225715358827048,102.27162073810285
58112,incidenti_stradali,incidenti,2023,7,258,Vicovaro,3676,35.9435,1.9042437431991295,0.1947500938973667,102.27162073810285
58112,incidenti_stradali,incidenti,2024,4,258,Vicovaro,3676,35.9435,1.088139281828074,0.1112857679413524,102.27162073810285
58113,incidenti_stradali,incidenti,2020,0,258,Vivaro Romano,165,12.5375,0.0,0.0,13.160518444666002
58113,incidenti_stradali,incidenti,2021,0,258,Vivaro Romano,165,12.5375,0.0,0.0,13.160518444666002
58113,incidenti_stradali,incidenti,2022,0,258,Vivaro Romano,165,12.5375,0.0,0.0,13.160518444666002
58113,incidenti_stradali,incidenti,2023,0,258,Vivaro Romano,165,12.5375,0.0,0.0,13.160518444666002
58114,incidenti_stradali,incidenti,2020,22,258,Zagarolo,18010,28.0351,1.2215435868961688,0.7847305698927416,642.4089801712853
58114,incidenti_stradali,incidenti,2021,20,258,Zagarolo,18010,28.0351,1.1104941699056081,0.7133914271752196,642.4089801712853
58114,incidenti_stradali,incidenti,2022,29,258,Zagarolo,18010,28.0351,1.6102165463631317,1.0344175694040685,642.4089801712853
58114,incidenti_stradali,incidenti,2023,29,258,Zagarolo,18010,28.0351,1.6102165463631317,1.0344175694040685,642.4089801712853
58114,incidenti_stradali,incidenti,2024,40,258,Zagarolo,18010,28.0351,2.2209883398112162,1.4267828543504393,642.4089801712853
58115,incidenti_stradali,incidenti,2020,15,258,Lariano,13191,22.4985,1.137138958380714,0.6667111140742716,586.3057537169144
58115,incidenti_stradali,incidenti,2021,20,258,Lariano,13191,22.4985,1.5161852778409524,0.8889481520990288,586.3057537169144
58115,incidenti_stradali,incidenti,2022,21,258,Lariano,13191,22.4985,1.591994541733,0.9333955597039802,586.3057537169144
58115,incidenti_stradali,incidenti,2023,19,258,Lariano,13191,22.4985,1.4403760139489046,0.8445007444940774,586.3057537169144
58115,incidenti_stradali,incidenti,2024,23,258,Lariano,13191,22.4985,1.743613069517095,1.0222903749138832,586.3057537169144
58116,incidenti_stradali,incidenti,2020,37,258,Ladispoli,40160,25.9515,0.9213147410358566,1.4257364699535673,1547.5020711712232
58116,incidenti_stradali,incidenti,2021,26,258,Ladispoli,40160,25.9515,0.647410358565737,1.0018688707781824,1547.5020711712232
58116,incidenti_stradali,incidenti,2022,74,258,Ladispoli,40160,25.9515,1.8426294820717133,2.8514729399071346,1547.5020711712232
58116,incidenti_stradali,incidenti,2023,80,258,Ladispoli,40160,25.9515,1.9920318725099602,3.0826734485482534,1547.5020711712232
58116,incidenti_stradali,incidenti,2024,87,258,Ladispoli,40160,25.9515,2.1663346613545817,3.3524073752962256,1547.5020711712232
58117,incidenti_stradali,incidenti,2020,97,258,Ardea,48667,72.0684,1.9931370333079912,1.3459435758251883,675.2890309761283
58117,incidenti_stradali,incidenti,2021,126,258,Ardea,48667,72.0684,2.589023362853679,1.748339077876018,675.2890309761283
58117,incidenti_stradali,incidenti,2022,139,258,Ardea,48667,72.0684,2.856144820925884,1.9287232684505276,675.2890309761283
58117,incidenti_stradali,incidenti,2023,116,258,Ardea,48667,72.0684,2.3835453181827524,1.609582008203318,675.2890309761283
58117,incidenti_stradali,incidenti,2024,110,258,Ardea,48667,72.0684,2.260258491380196,1.5263277663996981,675.2890309761283
58118,incidenti_stradali,incidenti,2020,68,258,Ciampino,38675,12.9981,1.7582417582417582,5.231533839561166,2975.4348712504134
58118,incidenti_stradali,incidenti,2021,98,258,Ciampino,38675,12.9981,2.5339366515837103,7.539563474661681,2975.4348712504134
58118,incidenti_stradali,incidenti,2022,99,258,Ciampino,38675,12.9981,2.5597931480284424,7.616497795831698,2975.4348712504134
58118,incidenti_stradali,incidenti,2023,85,258,Ciampino,38675,12.9981,2.197802197802198,6.539417299451458,2975.4348712504134
58118,incidenti_stradali,incidenti,2024,73,258,Ciampino,38675,12.9981,1.887524240465417,5.616205445411252,2975.4348712504134
58119,incidenti_stradali,incidenti,2020,37,258,San Cesareo,15714,23.6431,2.354588265241186,1.5649386078813692,664.6336563310226
58119,incidenti_stradali,incidenti,2021,35,258,San Cesareo,15714,23.6431,2.2273132238767976,1.4803473317796736,664.6336563310226
58119,incidenti_stradali,incidenti,2022,54,258,San Cesareo,15714,23.6431,3.4364261168384878,2.283964454745782,664.6336563310226
58119,incidenti_stradali,incidenti,2023,56,258,San Cesareo,15714,23.6431,3.5637011582028766,2.368555730847478,664.6336563310226
58119,incidenti_stradali,incidenti,2024,49,258,San Cesareo,15714,23.6431,3.118238513427517,2.072486264491543,664.6336563310226
58120,incidenti_stradali,incidenti,2020,187,258,Fiumicino,79995,213.8908,2.33764610288143,0.8742779025558836,373.9992556949621
58120,incidenti_stradali,incidenti,2021,274,258,Fiumicino,79995,213.8908,3.4252140758797425,1.281027514974931,373.9992556949621
58120,incidenti_stradali,incidenti,2022,278,258,Fiumicino,79995,213.8908,3.475217201075067,1.2997286465804045,373.9992556949621
58120,incidenti_stradali,incidenti,2023,322,258,Fiumicino,79995,213.8908,4.025251578223639,1.5054410942406125,373.9992556949621
58120,incidenti_stradali,incidenti,2024,300,258,Fiumicino,79995,213.8908,3.750234389649353,1.4025848704105084,373.9992556949621
58122,incidenti_stradali,incidenti,2020,45,258,Fonte Nuova,32139,19.9404,1.4001680201624196,2.256725040621051,1611.7530240115543
58122,incidenti_stradali,incidenti,2021,43,258,Fonte Nuova,32139,19.9404,1.337938330377423,2.156426149926782,1611.7530240115543
58122,incidenti_stradali,incidenti,2022,56,258,Fonte Nuova,32139,19.9404,1.7424313139799,2.80836893943953,1611.7530240115543
58122,incidenti_stradali,incidenti,2023,45,258,Fonte Nuova,32139,19.9404,1.4001680201624196,2.256725040621051,1611.7530240115543
58122,incidenti_stradali,incidenti,2024,53,258,Fonte Nuova,32139,19.9404,1.649086779302405,2.6579206033981264,1611.7530240115543
59001,incidenti_stradali,incidenti,2020,186,59,Aprilia,73429,178.123,2.5330591455691893,1.0442222509165016,412.2376110889666
59001,incidenti_stradali,incidenti,2021,237,59,Aprilia,73429,178.123,3.227607620967193,1.3305412552000584,412.2376110889666
59001,incidenti_stradali,incidenti,2022,293,59,Aprilia,73429,178.123,3.9902490841493146,1.6449307500996504,412.2376110889666
59001,incidenti_stradali,incidenti,2023,293,59,Aprilia,73429,178.123,3.9902490841493146,1.6449307500996504,412.2376110889666
59001,incidenti_stradali,incidenti,2024,317,59,Aprilia,73429,178.123,4.317095425513081,1.7796691050566182,412.2376110889666
59002,incidenti_stradali,incidenti,2020,2,59,Bassiano,1439,32.4003,1.389854065323141,0.06172782350780703,44.413169013867154
59002,incidenti_stradali,incidenti,2021,0,59,Bassiano,1439,32.4003,0.0,0.0,44.413169013867154
59002,incidenti_stradali,incidenti,2022,1,59,Bassiano,1439,32.4003,0.6949270326615705,0.030863911753903513,44.413169013867154
59002,incidenti_stradali,incidenti,2023,1,59,Bassiano,1439,32.4003,0.6949270326615705,0.030863911753903513,44.413169013867154
59002,incidenti_stradali,incidenti,2024,1,59,Bassiano,1439,32.4003,0.6949270326615705,0.030863911753903513,44.413169013867154
59003,incidenti_stradali,incidenti,2020,0,59,Campodimele,587,38.3826,0.0,0.0,15.29338814983873
59003,incidenti_stradali,incidenti,2021,1,59,Campodimele,587,38.3826,1.7035775127768313,0.02605347214623293,15.29338814983873
59003,incidenti_stradali,incidenti,2022,0,59,Campodimele,587,38.3826,0.0,0.0,15.29338814983873
59003,incidenti_stradali,incidenti,2023,0,59,Campodimele,587,38.3826,0.0,0.0,15.29338814983873
59004,incidenti_stradali,incidenti,2020,2,59,Castelforte,4172,29.7046,0.47938638542665385,0.06732963918046363,140.44962733044713
59004,incidenti_stradali,incidenti,2021,1,59,Castelforte,4172,29.7046,0.23969319271332692,0.03366481959023181,140.44962733044713
59004,incidenti_stradali,incidenti,2022,1,59,Castelforte,4172,29.7046,0.23969319271332692,0.03366481959023181,140.44962733044713
59004,incidenti_stradali,incidenti,2023,5,59,Castelforte,4172,29.7046,1.1984659635666348,0.16832409795115907,140.44962733044713
59004,incidenti_stradali,incidenti,2024,1,59,Castelforte,4172,29.7046,0.23969319271332692,0.03366481959023181,140.44962733044713
59005,incidenti_stradali,incidenti,2020,63,59,Cisterna di Latina,36481,144.1568,1.7269263452208,0.43702412928144907,253.06471841772293
59005,incidenti_stradali,incidenti,2021,66,59,Cisterna di Latina,36481,144.1568,1.809160933088457,0.4578348021043752,253.06471841772293
59005,incidenti_stradali,incidenti,2022,69,59,Cisterna di Latina,36481,144.1568,1.8913955209561142,0.47864547492730136,253.06471841772293
59005,incidenti_stradali,incidenti,2023,93,59,Cisterna di Latina,36481,144.1568,2.549272223897371,0.6451308575107105,253.06471841772293
59005,incidenti_stradali,incidenti,2024,98,59,Cisterna di Latina,36481,144.1568,2.6863298703434664,0.6798153122155874,253.06471841772293
59006,incidenti_stradali,incidenti,2020,11,59,Cori,10482,85.3114,1.0494180499904597,0.12893939145295938,122.86751829181094
59006,incidenti_stradali,incidenti,2021,9,59,Cori,10482,85.3114,0.8586147681740126,0.1054958657342395,122.86751829181094
59006,incidenti_stradali,incidenti,2022,23,59,Cori,10482,85.3114,2.194237740889143,0.2696005457652787,122.86751829181094
59006,incidenti_stradali,incidenti,2023,13,59,Cori,10482,85.3114,1.240221331806907,0.15238291717167926,122.86751829181094
59006,incidenti_stradali,incidenti,2024,15,59,Cori,10482,85.3114,1.4310246136233542,0.17582644289039917,122.86751829181094
59007,incidenti_stradali,incidenti,2020,139,59,Fondi,39237,143.913,3.542574610699085,0.965861318991335,272.64388901628064
59007,incidenti_stradali,incidenti,2021,148,59,Fondi,39237,143.913,3.7719499452047813,1.0283991022353782,272.64388901628064
59007,incidenti_stradali,incidenti,2022,152,59,Fondi,39237,143.913,3.873894538318424,1.0561936725660641,272.64388901628064
59007,incidenti_stradali,incidenti,2023,143,59,Fondi,39237,143.913,3.644519203812728,0.9936558893220209,272.64388901628064
59007,incidenti_stradali,incidenti,2024,156,59,Fondi,39237,143.913,3.9758391314320667,1.08398824289675,272.64388901628064
59008,incidenti_stradali,incidenti,2020,83,59,Formia,37341,74.1642,2.222757826517769,1.1191383443763974,503.49090261878376
59008,incidenti_stradali,incidenti,2021,116,59,Formia,37341,74.1642,3.1065049141694114,1.5640969632248445,503.49090261878376
59008,incidenti_stradali,incidenti,2022,137,59,Formia,37341,74.1642,3.6688894244931842,1.8472524479465835,503.49090261878376
59008,incidenti_stradali,incidenti,2023,138,59,Formia,37341,74.1642,3.6956696392705073,1.8607360424571426,503.49090261878376
59008,incidenti_stradali,incidenti,2024,164,59,Formia,37341,74.1642,4.391955223480892,2.2113094997316765,503.49090261878376
59009,incidenti_stradali,incidenti,2020,49,59,Gaeta,19755,29.2033,2.480384712730954,1.6778925669359286,676.4646461187606
59009,incidenti_stradali,incidenti,2021,56,59,Gaeta,19755,29.2033,2.8347253859782335,1.9175915050696326,676.4646461187606
59009,incidenti_stradali,incidenti,2022,84,59,Gaeta,19755,29.2033,4.2520880789673505,2.876387257604449,676.4646461187606
59009,incidenti_stradali,incidenti,2023,64,59,Gaeta,19755,29.2033,3.2396861554036955,2.1915331486510086,676.4646461187606
59009,incidenti_stradali,incidenti,2024,83,59,Gaeta,19755,29.2033,4.201467982789167,2.842144552156777,676.4646461187606
59010,incidenti_stradali,incidenti,2020,14,59,Itri,10344,101.097,1.3534416086620262,0.13848086491191627,102.31757618920443
59010,incidenti_stradali,incidenti,2021,15,59,Itri,10344,101.097,1.4501160092807424,0.14837235526276746,102.31757618920443
59010,incidenti_stradali,incidenti,2022,24,59,Itri,10344,101.097,2.320185614849188,0.23739576842042792,102.31757618920443
59010,incidenti_stradali,incidenti,2023,15,59,Itri,10344,101.097,1.4501160092807424,0.14837235526276746,102.31757618920443
59010,incidenti_stradali,incidenti,2024,34,59,Itri,10344,101.097,3.2869296210363497,0.33631067192893954,102.31757618920443
59011,incidenti_stradali,incidenti,2020,308,59,Latina,127560,277.6174,2.414550015678896,1.1094405465939816,459.4812861153516
59011,incidenti_stradali,incidenti,2021,388,59,Latina,127560,277.6174,3.0417058639071812,1.3976069223326781,459.4812861153516
59011,incidenti_stradali,incidenti,2022,477,59,Latina,127560,277.6174,3.7394167450611473,1.718192015341978,459.4812861153516
59011,incidenti_stradali,incidenti,2023,431,59,Latina,127560,277.6174,3.378802132329884,1.5524963492922275,459.4812861153516
59011,incidenti_stradali,incidenti,2024,466,59,Latina,127560,277.6174,3.6531828159297586,1.6785691386779071,459.4812861153516
59012,incidenti_stradali,incidenti,2020,3,59,Lenola,4075,45.2423,0.736196319018405,0.06630962616843088,90.07057554545193
59012,incidenti_stradali,incidenti,2021,3,59,Lenola,4075,45.2423,0.736196319018405,0.06630962616843088,90.07057554545193
59012,incidenti_stradali,incidenti,2022,1,59,Lenola,4075,45.2423,0.245398773006135,0.02210320872281029,90.07057554545193
59012,incidenti_stradali,incidenti,2023,4,59,Lenola,4075,45.2423,0.98159509202454,0.08841283489124116,90.07057554545193
59012,incidenti_stradali,incidenti,2024,3,59,Lenola,4075,45.2423,0.736196319018405,0.06630962616843088,90.07057554545193
59013,incidenti_stradali,incidenti,2020,1,59,Maenza,2996,42.1331,0.33377837116154874,0.02373430865519034,71.10798873095025
59013,incidenti_stradali,incidenti,2021,0,59,Maenza,2996,42.1331,0.0,0.0,71.10798873095025
59013,incidenti_stradali,incidenti,2022,2,59,Maenza,2996,42.1331,0.6675567423230975,0.04746861731038068,71.10798873095025
59013,incidenti_stradali,incidenti,2023,2,59,Maenza,2996,42.1331,0.6675567423230975,0.04746861731038068,71.10798873095025
59013,incidenti_stradali,incidenti,2024,2,59,Maenza,2996,42.1331,0.6675567423230975,0.04746861731038068,71.10798873095025
59014,incidenti_stradali,incidenti,2020,48,59,Minturno,19971,42.1345,2.4034850533273246,1.139208961777166,473.98212865941207
59014,incidenti_stradali,incidenti,2021,57,59,Minturno,19971,42.1345,2.8541385008261977,1.3528106421103845,473.98212865941207
59014,incidenti_stradali,incidenti,2022,41,59,Minturno,19971,42.1345,2.0529768163837563,0.9730743215179959,473.98212865941207
59014,incidenti_stradali,incidenti,2023,67,59,Minturno,19971,42.1345,3.3548645536027237,1.5901458424806274,473.98212865941207
59014,incidenti_stradali,incidenti,2024,74,59,Minturno,19971,42.1345,3.705372790546292,1.7562804827397975,473.98212865941207
59015,incidenti_stradali,incidenti,2020,7,59,Monte San Biagio,6159,65.1013,1.1365481409319695,0.1075247345291108,94.6064057092562
59015,incidenti_stradali,incidenti,2021,11,59,Monte San Biagio,6159,65.1013,1.7860042214645235,0.16896743997431696,94.6064057092562
59015,incidenti_stradali,incidenti,2022,9,59,Monte San Biagio,6159,65.1013,1.4612761811982464,0.1382460872517139,94.6064057092562
59015,incidenti_stradali,incidenti,2023,10,59,Monte San Biagio,6159,65.1013,1.6236402013313849,0.15360676361301542,94.6064057092562
59015,incidenti_stradali,incidenti,2024,10,59,Monte San Biagio,6159,65.1013,1.6236402013313849,0.15360676361301542,94.6064057092562
59016,incidenti_stradali,incidenti,2020,1,59,Norma,3708,31.2214,0.2696871628910464,0.03202931322746578,118.76469344744311
59016,incidenti_stradali,incidenti,2021,1,59,Norma,3708,31.2214,0.2696871628910464,0.03202931322746578,118.76469344744311
59016,incidenti_stradali,incidenti,2022,1,59,Norma,3708,31.2214,0.2696871628910464,0.03202931322746578,118.76469344744311
59016,incidenti_stradali,incidenti,2023,2,59,Norma,3708,31.2214,0.5393743257820928,0.06405862645493156,118.76469344744311
59017,incidenti_stradali,incidenti,2020,42,59,Pontinia,14849,112.1023,2.8284732978651763,0.37465779025051227,132.45936970071088
59017,incidenti_stradali,incidenti,2021,39,59,Pontinia,14849,112.1023,2.6264394908748065,0.34789651951833284,132.45936970071088
59017,incidenti_stradali,incidenti,2022,46,59,Pontinia,14849,112.1023,3.097851707185669,0.41033948456008484,132.45936970071088
59017,incidenti_stradali,incidenti,2023,50,59,Pontinia,14849,112.1023,3.367230116506162,0.4460211788696575,132.45936970071088
59017,incidenti_stradali,incidenti,2024,38,59,Pontinia,14849,112.1023,2.559094888544683,0.33897609594093964,132.45936970071088
59018,incidenti_stradali,incidenti,2020,4,59,Ponza,3301,10.1563,1.2117540139351712,0.3938442149207881,325.0199383633804
59018,incidenti_stradali,incidenti,2021,4,59,Ponza,3301,10.1563,1.2117540139351712,0.3938442149207881,325.0199383633804
59018,incidenti_stradali,incidenti,2022,3,59,Ponza,3301,10.1563,0.9088155104513784,0.29538316119059105,325.0199383633804
59018,incidenti_stradali,incidenti,2023,5,59,Ponza,3301,10.1563,1.514692517418964,0.4923052686509851,325.0199383633804
59018,incidenti_stradali,incidenti,2024,8,59,Ponza,3301,10.1563,2.4235080278703425,0.7876884298415762,325.0199383633804
59019,incidenti_stradali,incidenti,2020,23,59,Priverno,13763,56.9808,1.6711472789362785,0.4036447364726364,241.5375003509954
59019,incidenti_stradali,incidenti,2021,31,59,Priverno,13763,56.9808,2.2524158976967232,0.54404290568051,241.5375003509954
59019,incidenti_stradali,incidenti,2022,30,59,Priverno,13763,56.9808,2.1797573203516674,0.5264931345295257,241.5375003509954
59019,incidenti_stradali,incidenti,2023,22,59,Priverno,13763,56.9808,1.5984887015912228,0.3860949653216522,241.5375003509954
59019,incidenti_stradali,incidenti,2024,30,59,Priverno,13763,56.9808,2.1797573203516674,0.5264931345295257,241.5375003509954
59020,incidenti_stradali,incidenti,2020,3,59,Prossedi,1167,35.3661,2.5706940874035986,0.08482699534299795,32.997701188426205
59020,incidenti_stradali,incidenti,2021,8,59,Prossedi,1167,35.3661,6.8551842330762645,0.2262053209146612,32.997701188426205
59020,incidenti_stradali,incidenti,2022,10,59,Prossedi,1167,35.3661,8.56898029134533,0.2827566511433265,32.997701188426205
59020,incidenti_stradali,incidenti,2023,5,59,Prossedi,1167,35.3661,4.284490145672665,0.14137832557166324,32.997701188426205
59020,incidenti_stradali,incidenti,2024,4,59,Prossedi,1167,35.3661,3.4275921165381322,0.1131026604573306,32.997701188426205
