ID_COMUNE,COMUNE,OBS_VALUE,RESIDENTI,SUPERFICIE (KMQ),DENSITA_POPOLAZIONE,DENSITA_INCIDENTI,INCIDENTI_PRO_CAPITE(1000)
17136,Passirano,59,6933,13.3907,517.7473918465801,4.406042999992532,8.510024520409635
17137,Pavone del Mella,20,2731,11.6134,235.15938484853703,1.7221485525341416,7.3233247894544125
17138,San Paolo,20,4442,18.8177,236.05435308247024,1.0628291449008116,4.502476361999099
17139,Pertica Alta,0,556,20.9152,26.583537331701347,0.0,0.0
17140,Pertica Bassa,0,585,30.1258,19.418571457023546,0.0,0.0
17141,Pezzaze,13,1450,21.4894,67.4751272720504,0.6049494169218312,8.96551724137931
17142,Pian Camuno,36,4701,10.945,429.51119232526264,3.2891731384193696,7.657945118059987
17143,Pisogne,95,7882,49.2273,160.11440806219312,1.9298234922492195,12.052778482618624
17144,Polaveno,12,2448,9.2011,266.0551455804197,1.3041918901000966,4.901960784313726
17145,Polpenazze del Garda,14,2691,9.1195,295.08196721311475,1.535171884423488,5.202526941657376
17146,Pompiano,21,3759,15.2734,246.1141592572708,1.374939437191457,5.58659217877095
17147,Poncarale,47,5182,12.6432,409.86459124272335,3.7174133130852947,9.069857197993054
17148,Ponte di Legno,33,1746,100.426,17.385935913010574,0.32860016330432357,18.900343642611684
17149,Pontevico,61,7002,29.207,239.73704933748758,2.088540418392851,8.711796629534419
17150,Pontoglio,30,6872,11.0859,619.886522519597,2.706140232186832,4.365541327124563
17151,Pozzolengo,33,3553,21.3264,166.60102033160777,1.5473778978167905,9.287925696594426
17152,Pralboino,20,2816,17.1622,164.0815280092296,1.1653517614291875,7.102272727272727
17153,Preseglie,7,1497,11.4524,130.71495930983897,0.6112255946351856,4.676018704074816
17155,Prevalle,44,6838,9.9891,684.5461553092871,4.404801233344345,6.434630008774495
17156,Provaglio d'Iseo,54,7202,16.1597,445.67659053076477,3.3416461939268673,7.497917245209664
17157,Provaglio Val Sabbia,1,892,14.8506,60.064913202160184,0.06733734663919302,1.1210762331838564
17158,Puegnago del Garda,31,3483,10.9716,317.45597725035543,2.825476685260126,8.900373241458512
17159,Quinzano d'Oglio,18,6185,21.4527,288.30869773967845,0.8390552238179809,2.9102667744543247
17160,Remedello,19,3356,21.4624,156.36648277918593,0.8852691218130312,5.66150178784267
17161,Rezzato,318,13341,18.2064,732.7643026628,17.466385446875826,23.836294130874744
17162,Roccafranca,27,4792,19.1322,250.46779774411723,1.4112334180073383,5.634390651085142
17163,Rodengo Saiano,62,9753,12.8593,758.4394173866385,4.821413296213636,6.357018353327182
17164,Roè Volciano,45,4341,5.8207,745.7865892418437,7.731028914048138,10.366275051831375
17165,Roncadelle,182,9351,9.3899,995.8572508759411,19.382528035442334,19.463159020425625
17166,Rovato,263,19189,26.0941,735.3769626084057,10.078906726041518,13.705768930116212
17167,Rudiano,10,5854,9.8454,594.5923984805087,1.0157027647429258,1.7082336863682952
17168,Sabbio Chiese,15,3946,18.4472,213.90780172600722,0.8131315321566417,3.801317790167258
17169,Sale Marasino,28,3299,16.5869,198.89189661720997,1.6880791467965683,8.487420430433463
17170,Salò,199,10494,27.3048,384.3280302364419,7.288095865928335,18.963217076424623
17171,San Felice del Benaco,20,3471,20.2166,171.69059090054708,0.9892860322705104,5.762028233938346
17172,San Gervasio Bresciano,13,2642,10.5028,251.55196709448907,1.2377651673839356,4.920514761544285
17173,San Zeno Naviglio,51,4735,6.2531,757.2244166893221,8.155954646495339,10.770855332629356
17174,Sarezzo,77,13199,17.679,746.5920018100572,4.355449968889643,5.8337752860065155
17175,Saviore dell'Adamello,1,853,84.2677,10.122502453490483,0.011866943087327646,1.1723329425556857
17176,Sellero,9,1407,14.4711,97.22826875634887,0.6219292244542571,6.3965884861407245
17177,Seniga,9,1442,13.5719,106.24894082626604,0.6631348595259323,6.2413314840499305
17178,Serle,6,3039,18.4273,164.9183548322326,0.32560385949108117,1.9743336623889436
17179,Sirmione,109,8349,26.248,318.0813776287717,4.152697348369399,13.05545574320278
17180,Soiano del Lago,15,1920,5.7734,332.5596702116604,2.5981224235285967,7.8125
17181,Sonico,21,1226,60.892,20.134007751428758,0.34487288970636537,17.128874388254488
17182,Sulzano,26,1915,10.4396,183.43614697881145,2.490516878041304,13.577023498694517
17183,Tavernole sul Mella,22,1213,19.8075,61.239429509024355,1.110690395052379,18.136850783182194
17184,Temù,16,1103,43.257,25.498763205955107,0.3698823311833923,14.505893019038984
17185,Tignale,23,1203,45.8569,26.233783792624447,0.5015602886370426,19.118869492934333
17186,Torbole Casaglia,31,6409,13.4393,476.88495680578603,2.306667757993348,4.836948041816196
17187,Toscolano-Maderno,69,7593,58.1706,130.52985528772265,1.1861662076719168,9.087317265902806
17188,Travagliato,116,13743,17.7358,774.8734198626506,6.540443622503636,8.440660699992725
17189,Tremosine sul Garda,18,2066,72.6815,28.425390229975992,0.24765586841218193,8.712487899322364
17190,Trenzano,31,5427,20.1018,269.97582306062145,1.542150454188182,5.712179841533075
17191,Treviso Bresciano,3,520,17.7332,29.323528748336454,0.1691742043173257,5.769230769230769
17192,Urago d'Oglio,23,3707,10.6801,347.09412833213173,2.1535378882220204,6.2044780145670355
17193,Vallio Terme,20,1407,14.8574,94.70028403354557,1.3461305477405199,14.214641080312722
17194,Valvestino,7,171,31.1204,5.494787984730273,0.22493284148018663,40.93567251461988
17195,Verolanuova,55,8048,25.7595,312.4284244647606,2.135134610532037,6.833996023856859
17196,Verolavecchia,18,3754,21.0635,178.2229923801837,0.8545588340019464,4.794885455514118
17197,Vestone,16,4216,12.9638,325.21328622780356,1.2342060198398617,3.795066413662239
17198,Vezza d'Oglio,12,1465,54.1472,27.055877312215593,0.22161810767685125,8.19112627986348
17199,Villa Carcina,45,10594,14.2195,745.0332290164914,3.1646682372797916,4.247687370209552
17200,Villachiara,1,1360,16.865,80.64037948413876,0.05929439667951379,0.7352941176470588
17201,Villanuova sul Clisi,56,5784,9.1011,635.5275735900055,6.153102372240718,9.681881051175658
17202,Vione,7,634,35.2649,17.978216300060403,0.19849765630981517,11.041009463722398
17203,Visano,16,2000,11.2237,178.194356584727,1.425554852677816,8.0
17204,Vobarno,59,8199,53.2214,154.05457203305437,1.1085766251921219,7.195999512135626
17205,Zone,5,1022,19.6815,51.92693646317608,0.2540456774127988,4.892367906066536
17206,Piancogno,20,4709,14.3021,329.25234755735175,1.3983960397424156,4.247186239116585
18001,Alagna,4,808,8.3442,96.83372881762182,0.47937489513674164,4.9504950495049505
18002,Albaredo Arnaboldi,2,236,8.757,26.949868676487384,0.2283887175973507,8.474576271186441
18003,Albonese,6,510,4.3279,117.840060999561,1.3863536588183647,11.76470588235294
18004,Albuzzano,37,3571,15.4488,231.15063953187303,2.395008026513386,10.361243349201905
18005,Arena Po,41,1538,22.4871,68.39476855619444,1.823267562291269,26.657997399219767
18006,Badia Pavese,3,385,5.0572,76.12908328719449,0.5932136360041129,7.792207792207792
18007,Bagnaria,11,633,16.6641,37.98584982087241,0.6601016556549708,17.377567140600316
18008,Barbianello,6,867,11.7124,74.02411119838803,0.512277586148014,6.920415224913495
18009,Bascapè,7,1777,13.338,133.22837007047534,0.5248163142899985,3.9392234102419805
18011,Bastida Pancarana,10,957,12.5,76.56,0.8,10.449320794148381
18012,Battuda,16,692,7.1426,96.883487805561,2.2400806429031443,23.12138728323699
18013,Belgioioso,39,6165,24.6867,249.72961149120783,1.5797980288981517,6.326034063260341
18014,Bereguardo,38,2844,17.8636,159.20643095456683,2.127230793345126,13.361462728551336
18015,Borgarello,21,2613,4.8364,540.2778926474236,4.342072615995368,8.036739380022961
18016,Borgo Priolo,6,1325,28.8094,45.991933188473205,0.20826535783459565,4.528301886792453
18017,Borgoratto Mormorolo,2,409,16.1043,25.396943673428837,0.12419043361089896,4.88997555012225
18018,Borgo San Siro,7,926,17.6391,52.49700948461089,0.3968456440521342,7.55939524838013
18019,Bornasco,13,2647,12.9286,204.73987902789165,1.005522639728973,4.911220249338874
18020,Bosnasco,12,614,4.8363,126.95655769906747,2.4812356553563677,19.543973941368076
18021,Brallo di Pregola,3,524,46.1441,11.355731285256402,0.06501372873238398,5.7251908396946565
18022,Breme,4,708,18.8137,37.63215103887061,0.21261102281847802,5.649717514124294
18023,Bressana Bottarone,18,3434,12.6873,270.6643651525541,1.4187415762218911,5.241700640652301
18024,Broni,139,9545,20.8467,457.86623302489124,6.667721989571492,14.562598218962808
18025,Calvignano,1,110,6.9837,15.750962956598938,0.14319057233271762,9.09090909090909
18026,Campospinoso,17,1074,3.6864,291.3411458333333,4.611545138888889,15.828677839851025
18027,Candia Lomellina,7,1459,27.8967,52.300092842522595,0.2509257367358863,4.797806716929403
18029,Canneto Pavese,6,1330,5.8147,228.73063098698125,1.0318675082119455,4.511278195488722
18030,Carbonara al Ticino,18,1422,14.7807,96.20653960908483,1.217804298849175,12.658227848101266
18031,Casanova Lonati,3,464,4.6302,100.21165392423653,0.6479201762342879,6.4655172413793105
18032,Casatisma,16,882,5.4774,161.02530397633913,2.9210939496841566,18.140589569160998
18033,Casei Gerola,28,2372,24.805,95.6258818786535,1.128804676476517,11.804384485666104
18034,Casorate Primo,53,8802,9.7359,904.0766647151264,5.443769964769563,6.021358782094978
18035,Cassolnovo,21,6796,31.7358,214.1430182947964,0.6617132701869812,3.0900529723366685
18036,Castana,2,721,5.2772,136.62548321079362,0.37898885772758284,2.7739251040221915
18037,Casteggio,70,6552,17.6617,370.97221671753005,3.963378383734295,10.683760683760683
18038,Castelletto di Branduzzo,14,971,11.7724,82.48105738846795,1.1892222486493833,14.418125643666324
18039,Castello d'Agogna,7,1067,10.7444,99.30754625665462,0.6515021778787089,6.560449859418931
18040,Castelnovetto,3,542,18.2141,29.75716615149802,0.16470756172415876,5.535055350553505
18041,Cava Manara,72,6598,17.259,382.29329625123125,4.171736485312011,10.912397696271597
18042,Cecima,4,229,10.1244,22.61862431353957,0.39508514084785273,17.46724890829694
18043,Ceranova,7,2249,4.5977,489.1576222894056,1.5225003806250952,3.1124944419742104
18044,Ceretto Lomellina,2,178,7.3786,24.123817526360014,0.2710541295096631,11.235955056179774
18045,Cergnago,8,698,13.5598,51.47568548208676,0.5899792032330861,11.461318051575931
18046,Certosa di Pavia,34,5407,10.8579,497.9784304515606,3.1313605761703456,6.288144997225818
18047,Cervesina,7,1129,12.4109,90.96842291856352,0.5640203369618642,6.200177147918512
18048,Chignolo Po,45,3915,23.3884,167.39067229908844,1.9240307160814762,11.494252873563218
18049,Cigognola,17,1303,7.8757,165.4456111837678,2.1585382886600555,13.046815042210284
18050,Cilavegna,12,5333,18.0511,295.43905911551093,0.6647794317243824,2.250140633789612
18051,Codevilla,22,946,12.9551,73.02143557363509,1.6981729203170952,23.25581395348837
18052,Confienza,4,1561,26.8065,58.23214518866693,0.14921754052188835,2.5624599615631003
18053,Copiano,16,1734,4.3401,399.5299647473561,3.6865510011290064,9.22722029988466
18054,Corana,9,762,12.871,59.20285914070391,0.6992463678035894,11.811023622047244
18057,Corvino San Quirico,17,977,4.3728,223.42663739480426,3.8876692279546288,17.400204708290687
18058,Costa de' Nobili,2,381,11.8242,32.222053077586644,0.16914463557788265,5.2493438320209975
18059,Cozzo,5,369,17.6095,20.954598370197903,0.2839376472926545,13.550135501355014
18060,Cura Carpignano,46,4881,11.0854,440.30887473613944,4.149602179443232,9.424298299528784
18061,Dorno,16,4522,30.5665,147.93973794840755,0.5234488737670325,3.538257408226449
18062,Ferrera Erbognone,11,1079,19.1708,56.28351451165314,0.5737893045673629,10.194624652455978
18063,Filighera,9,811,8.2478,98.32925143674677,1.0912000775964499,11.097410604192355
18064,Fortunago,1,356,17.8248,19.972173600825815,0.056101611238274764,2.8089887640449436
18065,Frascarolo,1,1107,24.1753,45.790538276670816,0.041364533221924855,0.9033423667570009
18066,Galliavola,0,176,9.2313,19.065570396368877,0.0,0.0
18067,Gambarana,3,203,11.7761,17.238304701896215,0.2547532714565943,14.778325123152708
18068,Gambolò,42,9649,51.703,186.62360017793938,0.8123319729996324,4.352782671779459
18069,Garlasco,98,9443,39.176,241.0404329181131,2.5015315499285276,10.378057820607857
18071,Gerenzago,1,1388,5.4113,256.5002864376398,0.18479847726054738,0.7204610951008645
18072,Giussago,33,5229,24.7226,211.50688034430036,1.334811063561276,6.310958118187034
18073,Godiasco Salice Terme,10,3182,20.6103,154.38882500497326,0.4851942960558556,3.1426775612822127
18074,Golferenzo,1,182,4.4207,41.169950460334334,0.22620851901282601,5.4945054945054945
18075,Gravellona Lomellina,20,2703,20.3439,132.8653797944347,0.9830956699551217,7.3991860895301516
18076,Gropello Cairoli,49,4343,26.216,165.6621910283796,1.8690875801037534,11.28252360119733
18077,Inverno e Monteleone,28,1460,9.6414,151.43029020681644,2.904142551911548,19.178082191780824
18078,Landriano,66,6420,15.5872,411.876411414494,4.234243481831246,10.280373831775702
18079,Langosco,0,367,15.8206,23.197603125039503,0.0,0.0
18080,Lardirago,20,1139,5.3416,213.231990414857,3.7441964954320803,17.55926251097454
18081,Linarolo,26,2817,13.166,213.96020051648185,1.9747835333434605,9.229676961306355
18082,Lirio,0,130,1.7457,74.46869450650169,0.0,0.0
18083,Lomello,14,2042,22.3585,91.32991927007626,0.6261600733501801,6.8560235063663075
18084,Lungavilla,19,2445,6.8204,358.4833734091842,2.7857603659609405,7.770961145194274
18085,Magherno,10,1733,5.2532,329.89415975024747,1.903601614254169,5.770340450086556
18086,Marcignago,7,2467,10.1177,243.8301194935608,0.6918568449351138,2.837454398054317
18087,Marzano,14,1663,9.2895,179.01932289143656,1.5070778836320577,8.418520745640409
18088,Mede,31,6281,32.8944,190.94435527019797,0.9424096502748189,4.935519821684445
18089,Menconico,5,344,28.1384,12.225286441304409,0.17769311687942455,14.534883720930232
18090,Mezzana Bigli,11,1026,19.0204,53.9420832369456,0.5783264284662784,10.721247563352826
18091,Mezzana Rabattone,1,469,7.0642,66.39109877976276,0.14155884601228733,2.1321961620469083
18092,Mezzanino,26,1341,12.5106,107.18910364011319,2.07823765446901,19.388516032811335
18093,Miradolo Terme,20,3643,9.5559,381.2304440188784,2.0929478123462992,5.489980785067252
18094,Montalto Pavese,5,872,19.0651,45.73802392853958,0.2622593115168554,5.73394495412844
18095,Montebello della Battaglia,64,1512,15.7416,96.05122732123799,4.0656604157137775,42.32804232804233
18096,Montecalvo Versiggia,4,524,11.4035,45.95080457754199,0.3507695005919236,7.633587786259541
18097,Montescano,2,419,2.4046,174.2493554021459,0.8317391665973551,4.773269689737471
18098,Montesegale,0,258,14.9744,17.229404850945613,0.0,0.0
18099,Monticelli Pavese,0,659,20.1925,32.63587965828897,0.0,0.0
18100,Montù Beccaria,9,1623,15.4933,104.75495859500559,0.5808962583826558,5.545286506469501
18101,Mornico Losana,1,600,8.2991,72.29699605981372,0.12049499343302286,1.6666666666666667
18102,Mortara,127,15395,51.9694,296.232013454071,2.443745742687043,8.249431633647289
18103,Nicorvo,0,296,8.0764,36.649992570947454,0.0,0.0
18104,Olevano di Lomellina,0,727,15.381,47.26610753527079,0.0,0.0
18105,Oliva Gessi,0,163,3.9101,41.686913378174474,0.0,0.0
18106,Ottobiano,9,1068,24.9793,42.755401472419166,0.36029832701476827,8.426966292134832
18107,Palestro,4,1829,18.8064,97.25412625489196,0.21269355113152968,2.1869874248223073
18108,Pancarana,1,308,6.1018,50.476908453243304,0.1638860664066341,3.246753246753247
18109,Parona,6,1838,9.3012,197.60891067819207,0.6450780544445878,3.264417845484222
18110,Pavia,1599,71122,63.2453,1124.542060832979,25.282511111497612,22.48249486797334
18111,Pietra de' Giorgi,0,778,11.2007,69.45994446775649,0.0,0.0
18112,Pieve Albignola,30,849,18.153,46.76912906957528,1.6526194017517768,35.3356890459364
18113,Pieve del Cairo,15,1745,25.1059,69.50557438689711,0.5974691208042732,8.595988538681949
18114,Pieve Porto Morone,23,2580,16.3963,157.35257344644828,1.4027554997163993,8.914728682170542
18115,Pinarolo Po,3,1666,11.3078,147.3319301720936,0.2653035957480677,1.800720288115246
18116,Pizzale,5,693,7.0903,97.73916477441011,0.705188779036148,7.215007215007215
18117,Ponte Nizza,10,760,22.9572,33.10508250135034,0.4355931908072413,13.157894736842104
18118,Portalbera,16,1441,4.4798,321.6661458100808,3.571588017322202,11.103400416377514
18119,Rea,0,402,2.1597,186.1369634671482,0.0,0.0
18120,Redavalle,19,1032,5.4149,190.58523703115478,3.5088367282867643,18.410852713178297
18121,Retorbido,25,1546,11.6677,132.50254977416287,2.1426673637477824,16.170763260025872
18122,Rivanazzano Terme,75,5169,28.9155,178.7622555376874,2.593764589925818,14.509576320371444
18123,Robbio,21,5733,40.5407,141.41344377378783,0.5179979625413473,3.663003663003663
18124,Robecco Pavese,13,531,6.9345,76.57365347177158,1.8746845482731271,24.482109227871938
18125,Rocca de' Giorgi,2,68,10.4966,6.478288207610083,0.1905378884591201,29.41176470588235
18126,Rocca Susella,3,208,12.7641,16.29570435831747,0.23503419747573273,14.423076923076923
18127,Rognano,17,638,9.3647,68.1281834976027,1.815327773447094,26.64576802507837
18128,Romagnese,3,618,29.7174,20.79589735306588,0.10095095802459166,4.854368932038835
18129,Roncaro,5,1533,5.051,303.50425658285485,0.9899029895070283,3.2615786040443573
18130,Rosasco,0,543,19.5525,27.771384733410052,0.0,0.0
18131,Rovescala,2,870,8.4128,103.41384556865728,0.23773297831875237,2.2988505747126435
18133,San Cipriano Po,1,477,8.5045,56.087953436416015,0.11758480804280087,2.0964360587002098
18134,San Damiano al Colle,5,633,6.4309,98.4310127664868,0.7774961513940506,7.898894154818325
18135,San Genesio ed Uniti,23,3968,9.2687,428.1075015913774,2.4814698932967945,5.796370967741936
18136,San Giorgio di Lomellina,4,1034,25.4521,40.62533150506245,0.15715795553215647,3.8684719535783367
18137,San Martino Siccomario,110,6416,14.2906,448.9664534729123,7.6973675003148925,17.144638403990026
18138,Sannazzaro de' Burgondi,39,5149,23.3323,220.68120159607068,1.6715025951149265,7.574286269178481
18139,Santa Cristina e Bissone,20,1881,22.4207,83.89568568331943,0.8920328089667138,10.63264221158958
18140,Santa Giuletta,26,1548,11.5912,133.54958934364,2.2430809579681137,16.795865633074936
18141,Sant'Alessio con Vialone,10,962,6.5572,146.70896114195082,1.525041176111755,10.395010395010395
18142,Santa Margherita di Staffora,5,448,36.9011,12.140559495516394,0.13549731579817403,11.160714285714286
18143,Santa Maria della Versa,10,2296,18.4738,124.28412129610584,0.5413071485022031,4.355400696864112
18144,Sant'Angelo Lomellina,1,798,10.4973,76.01954788374154,0.09526259133300945,1.2531328320802004
18145,San Zenone al Po,3,553,6.8927,80.22980834796235,0.43524308326200184,5.424954792043399
18146,Sartirana Lomellina,10,1491,29.5419,50.47068739654525,0.3385022628876274,6.70690811535882
18147,Scaldasole,7,870,11.5741,75.16783162405716,0.6047986452510347,8.045977011494253
18148,Semiana,1,206,9.7208,21.19167146736894,0.1028721915891696,4.854368932038835
18149,Silvano Pietra,26,656,13.6711,47.98443431764818,1.901822091858007,39.63414634146341
18150,Siziano,71,6351,11.7879,538.7728094062555,6.02312540825762,11.17934183593135
18151,Sommo,3,1152,14.8724,77.45891718888679,0.20171593017939268,2.6041666666666665
18152,Spessa,5,536,12.2314,43.8216393871511,0.4087839495070065,9.328358208955223
18153,Stradella,149,11448,18.8352,607.7981651376147,7.910720353380904,13.015373864430469
18154,Suardi,1,600,9.848,60.926076360682366,0.10154346060113728,1.6666666666666667
18155,Torrazza Coste,11,1559,16.2281,96.06793155082849,0.677836592084101,7.055805003207183
18156,Torre Beretti e Castellaro,7,531,17.66,30.067950169875424,0.39637599093997733,13.182674199623353
18157,Torre d'Arese,4,935,4.4934,208.08296612809897,0.8901945074998887,4.278074866310161
18158,Torre de' Negri,6,315,4.0091,78.57125040532787,1.4965952458157692,19.04761904761905
18159,Torre d'Isola,46,2396,16.4385,145.75539130699272,2.798308848130912,19.198664440734557
18160,Torrevecchia Pia,26,3498,16.5019,211.97559068955698,1.575576145777153,7.43281875357347
18161,Torricella Verzate,7,823,3.6271,226.90303548289268,1.9299164621874225,8.50546780072904
18162,Travacò Siccomario,4,4450,17.0449,261.07516031188214,0.23467430140393902,0.8988764044943821
18163,Trivolzio,18,2316,3.8312,604.5103361870954,4.6982668615577365,7.772020725388601
18164,Tromello,14,3640,35.4982,102.54041049968731,0.3943861942295666,3.8461538461538463
18165,Trovo,4,1023,8.1549,125.44605084059891,0.4905026425829869,3.9100684261974585
18166,Val di Nizza,3,588,29.6826,19.8095854136767,0.1010693133350852,5.1020408163265305
18167,Valeggio,1,199,9.8538,20.19525462258215,0.10148369157076458,5.025125628140704
18168,Valle Lomellina,6,2095,27.2357,76.92109987993699,0.22029909273490308,2.863961813842482
18169,Valle Salimbene,21,1470,7.1611,205.2757257963162,2.9325103685188028,14.285714285714285
18171,Varzi,14,3024,57.615,52.48633168445717,0.24299227631693135,4.62962962962963
18172,Velezzo Lomellina,0,96,8.1723,11.74699900884696,0.0,0.0
18173,Vellezzo Bellini,19,3315,8.1961,404.4606581178854,2.318175717719403,5.731523378582201
18174,Verretto,2,372,2.7086,137.34032341430998,0.7383888355608063,5.376344086021506
18175,Verrua Po,6,1214,11.4404,106.11517079822383,0.5244571868116499,4.942339373970346
18176,Vidigulfo,49,6542,16.1425,405.26560322131024,3.0354653864023544,7.49006420055029
18177,Vigevano,890,62340,81.3639,766.1874615154878,10.93851204281014,14.27654796278473
18178,Villa Biscossi,0,63,4.8781,12.914864393923864,0.0,0.0
18179,Villanova d'Ardenghi,9,772,6.6085,116.81924793826133,1.361882424150715,11.658031088082902
18180,Villanterio,58,3271,14.7674,221.50141527960236,3.9275701883879357,17.73158055640477
18181,Vistarino,14,1523,9.4896,160.49148541561289,1.475299274995785,9.192383453709784
18182,Voghera,631,38435,63.4415,605.8337208294256,9.946170881836023,16.417327956289842
18183,Volpara,0,125,3.773,33.1301351709515,0.0,0.0
18184,Zavattarello,2,965,28.4013,33.97731793967178,0.07041931179206586,2.0725388601036268
18185,Zeccone,15,1674,5.5293,302.75080028213335,2.7128207910585425,8.960573476702509
18186,Zeme,6,1003,24.5828,40.8008851717461,0.24407309175521097,5.982053838484546
18187,Zenevredo,5,477,5.4037,88.27285008420156,0.92529192960379,10.482180293501049
18188,Zerbo,4,394,6.3614,61.93605181249411,0.6287924041877574,10.15228426395939
18189,Zerbolò,27,1684,37.1915,45.27916324966726,0.7259723323877768,16.033254156769598
18190,Zinasco,22,3084,29.7366,103.71057888258913,0.7398290322363686,7.133592736705577
18191,Cornale e Bastida,1,831,3.8218,217.43680988016118,0.26165681092678844,1.203369434416366
18192,Corteolona e Genzone,17,2533,14.0864,179.81883234893232,1.2068378009995457,6.7114093959731544
18193,Colli Verdi,6,1035,41.2469,25.09279485246164,0.14546547740557472,5.797101449275362
19001,Acquanegra Cremonese,7,1133,9.2161,122.93703410336258,0.7595403695706426,6.17828773168579
19002,Agnadello,45,3855,12.0775,319.1885737942455,3.7259366590767957,11.673151750972762
19003,Annicco,18,1962,19.1983,102.19654865274529,0.9375830151628008,9.174311926605505
19004,Azzanello,0,592,11.121,53.23262296556065,0.0,0.0
19005,Bagnolo Cremasco,46,4900,10.3878,471.707194978725,4.428271626330888,9.387755102040817
19006,Bonemerse,4,1457,5.9007,246.91985696612267,0.6778856745809819,2.7453671928620453
19007,Bordolano,9,570,8.1424,70.00393004519552,1.1053252112399292,15.789473684210527
19009,Calvatone,17,1165,13.6997,85.03835850420081,1.2409030854690248,14.592274678111588
19010,Camisano,7,1213,10.9506,110.77018610852373,0.6392343798513324,5.7708161582852435
19011,Campagnola Cremasca,16,678,4.6407,146.09864891072468,3.4477557265067773,23.59882005899705
19012,Capergnanica,18,2165,6.8381,316.60841461809565,2.6323101446308184,8.314087759815243
19013,Cappella Cantone,14,545,13.1471,41.45400886887602,1.064873622319751,25.688073394495415
19014,Cappella de' Picenardi,3,413,14.1977,29.089218676264466,0.21130183057819224,7.263922518159807
19015,Capralba,25,2271,13.4543,168.793619883606,1.8581420066447158,11.00836635843241
19016,Casalbuttano ed Uniti,28,3692,22.875,161.39890710382514,1.2240437158469946,7.583965330444204
19017,Casale Cremasco-Vidolasco,20,1821,9.1935,198.07472670908794,2.1754500462283133,10.982976386600768
19018,Casaletto Ceredano,3,1137,6.518,174.4400122737036,0.46026388462718626,2.638522427440633
19019,Casaletto di Sopra,10,529,8.657,61.10661892110431,1.1551345731777751,18.90359168241966
19020,Casaletto Vaprio,14,1760,5.4019,325.8112886206705,2.5916807049371515,7.954545454545454
19021,Casalmaggiore,178,15022,64.5301,232.79058919790918,2.7584026679022657,11.849287711356677
19022,Casalmorano,15,1579,12.2823,128.55898325232246,1.221269631909333,9.499683343888538
19023,Casteldidone,2,575,10.7893,53.293540822852265,0.18536883764470355,3.4782608695652177
19024,Castel Gabbiano,3,455,5.7876,78.61635220125785,0.5183495749533485,6.593406593406593
19025,Castelleone,106,9292,45.0774,206.13433782782505,2.3515109567100145,11.407662505380973
19026,Castelverde,72,5583,30.8909,180.73283717858658,2.3307834993477043,12.896292315959162
19027,Castelvisconti,3,299,9.7571,30.644351292904656,0.30746840762111693,10.033444816053512
19028,Cella Dati,7,486,18.9178,25.690090813942426,0.3700218841514341,14.40329218106996
19029,Chieve,26,2264,6.1934,365.5504246455905,4.198017244163141,11.484098939929329
19030,Cicognolo,10,904,6.9629,129.83096123741544,1.4361831995289318,11.061946902654867
19031,Cingia de' Botti,9,1147,14.3599,79.87520804462427,0.6267453115968774,7.846556233653008
19032,Corte de' Cortesi con Cignone,8,1032,12.8526,80.2950375799449,0.6224421517825187,7.751937984496124
19033,Corte de' Frati,9,1317,20.1264,65.4364416885285,0.44717386119723346,6.83371298405467
19034,Credera Rubbiano,20,1557,14.1284,110.20356162056568,1.4155884601228732,12.845215157353886
19035,Crema,635,34210,34.5182,991.071376838885,18.396092496132475,18.56182402806197
19036,Cremona,1570,71223,70.4916,1010.3757043392403,22.272157249941834,22.043441023264958
19037,Cremosano,19,1729,5.7577,300.29351998193727,3.2999287910102995,10.989010989010989
19038,Crotta d'Adda,5,639,12.9377,49.390540822557334,0.386467455575566,7.82472613458529
19039,Cumignano sul Naviglio,1,415,6.774,61.26365515205196,0.14762326542663123,2.4096385542168677
19040,Derovere,2,300,9.9906,30.028226532940963,0.20018817688627308,6.666666666666667
19041,Dovera,51,3750,20.6525,181.57608037767824,2.4694346931364244,13.6
19043,Fiesco,16,1186,8.1938,144.74358661426933,1.952695940833313,13.490725126475548
19044,Formigara,7,1008,12.643,79.72791267895278,0.5536660602705054,6.944444444444444
19045,Gabbioneta-Binanuova,13,866,15.7072,55.133951308953854,0.8276459203422634,15.011547344110854
19046,Gadesco-Pieve Delmona,41,1917,17.1013,112.09674118341881,2.3974785542619568,21.38758476786646
19047,Genivolta,13,1132,18.5732,60.948032649193465,0.6999332371373808,11.484098939929329
19048,Gerre de' Caprioli,8,1331,7.7187,172.4383639732079,1.036443960770596,6.010518407212622
19049,Gombito,9,630,9.2764,67.91427709025052,0.9702039584321503,14.285714285714285
19050,Grontardo,9,1500,12.2582,122.36706857450523,0.7342024114470314,6.0
19051,Grumello Cremonese ed Uniti,39,1694,22.2897,75.99922834313607,1.7496870751961668,23.022432113341203
19052,Gussola,12,2630,25.2261,104.25709879846667,0.47569778919452477,4.562737642585551
19053,Isola Dovarese,10,1099,9.4655,116.10585811631715,1.0564682267180814,9.099181073703367
19054,Izano,11,1948,6.1916,314.6198074811034,1.7766005555914464,5.64681724845996
19055,Madignano,16,2773,10.7616,257.67543859649123,1.4867677668748143,5.76992426974396
19056,Malagnino,17,1716,10.8226,158.55709348954966,1.5707870567146527,9.906759906759905
19057,Martignana di Po,11,2054,14.9198,137.66940575610934,0.7372752985964959,5.355404089581304
