ID_COMUNE,DATA_TYPE,RESULTS,TIME_PERIOD,OBS_VALUE,CODICE PROVINCIA,COMUNE,RESIDENTI,SUPERFICIE (KMQ)
16137,morti_e_feriti,morti,2023,0,16,Monasterolo del Castello,1154,8.7535
16137,morti_e_feriti,morti,2024,0,16,Monasterolo del Castello,1154,8.7535
16137,incidenti_stradali,incidenti,2020,3,16,Monasterolo del Castello,1154,8.7535
16137,incidenti_stradali,incidenti,2021,0,16,Monasterolo del Castello,1154,8.7535
16137,incidenti_stradali,incidenti,2022,2,16,Monasterolo del Castello,1154,8.7535
16137,incidenti_stradali,incidenti,2023,4,16,Monasterolo del Castello,1154,8.7535
16137,incidenti_stradali,incidenti,2024,2,16,Monasterolo del Castello,1154,8.7535
16139,morti_e_feriti,feriti,2020,5,16,Montello,3265,1.8156
16139,morti_e_feriti,feriti,2021,17,16,Montello,3265,1.8156
16139,morti_e_feriti,feriti,2022,4,16,Montello,3265,1.8156
16139,morti_e_feriti,feriti,2023,3,16,Montello,3265,1.8156
16139,morti_e_feriti,feriti,2024,12,16,Montello,3265,1.8156
16139,morti_e_feriti,morti,2020,0,16,Montello,3265,1.8156
16139,morti_e_feriti,morti,2021,0,16,Montello,3265,1.8156
16139,morti_e_feriti,morti,2022,1,16,Montello,3265,1.8156
16139,morti_e_feriti,morti,2023,0,16,Montello,3265,1.8156
16139,morti_e_feriti,morti,2024,0,16,Montello,3265,1.8156
16139,incidenti_stradali,incidenti,2020,3,16,Montello,3265,1.8156
16139,incidenti_stradali,incidenti,2021,12,16,Montello,3265,1.8156
16139,incidenti_stradali,incidenti,2022,4,16,Montello,3265,1.8156
16139,incidenti_stradali,incidenti,2023,3,16,Montello,3265,1.8156
16139,incidenti_stradali,incidenti,2024,8,16,Montello,3265,1.8156
16140,morti_e_feriti,feriti,2020,7,16,Morengo,2471,9.5662
16140,morti_e_feriti,feriti,2021,8,16,Morengo,2471,9.5662
16140,morti_e_feriti,feriti,2022,0,16,Morengo,2471,9.5662
16140,morti_e_feriti,feriti,2023,4,16,Morengo,2471,9.5662
16140,morti_e_feriti,feriti,2024,10,16,Morengo,2471,9.5662
16140,morti_e_feriti,morti,2020,0,16,Morengo,2471,9.5662
16140,morti_e_feriti,morti,2021,0,16,Morengo,2471,9.5662
16140,morti_e_feriti,morti,2022,0,16,Morengo,2471,9.5662
16140,morti_e_feriti,morti,2023,0,16,Morengo,2471,9.5662
16140,morti_e_feriti,morti,2024,1,16,Morengo,2471,9.5662
16140,incidenti_stradali,incidenti,2020,4,16,Morengo,2471,9.5662
16140,incidenti_stradali,incidenti,2021,4,16,Morengo,2471,9.5662
16140,incidenti_stradali,incidenti,2022,0,16,Morengo,2471,9.5662
16140,incidenti_stradali,incidenti,2023,1,16,Morengo,2471,9.5662
16140,incidenti_stradali,incidenti,2024,6,16,Morengo,2471,9.5662
16141,morti_e_feriti,feriti,2020,3,16,Mornico al Serio,2909,6.9226
16141,morti_e_feriti,feriti,2021,8,16,Mornico al Serio,2909,6.9226
16141,morti_e_feriti,feriti,2022,16,16,Mornico al Serio,2909,6.9226
16141,morti_e_feriti,feriti,2023,4,16,Mornico al Serio,2909,6.9226
16141,morti_e_feriti,feriti,2024,2,16,Mornico al Serio,2909,6.9226
16141,morti_e_feriti,morti,2020,0,16,Mornico al Serio,2909,6.9226
16141,morti_e_feriti,morti,2021,0,16,Mornico al Serio,2909,6.9226
16141,morti_e_feriti,morti,2022,0,16,Mornico al Serio,2909,6.9226
16141,morti_e_feriti,morti,2023,1,16,Mornico al Serio,2909,6.9226
16141,morti_e_feriti,morti,2024,1,16,Mornico al Serio,2909,6.9226
16141,incidenti_stradali,incidenti,2020,3,16,Mornico al Serio,2909,6.9226
16141,incidenti_stradali,incidenti,2021,3,16,Mornico al Serio,2909,6.9226
16141,incidenti_stradali,incidenti,2022,7,16,Mornico al Serio,2909,6.9226
16141,incidenti_stradali,incidenti,2023,5,16,Mornico al Serio,2909,6.9226
16141,incidenti_stradali,incidenti,2024,3,16,Mornico al Serio,2909,6.9226
16142,morti_e_feriti,feriti,2020,0,16,Mozzanica,4424,9.4646
16142,morti_e_feriti,feriti,2021,2,16,Mozzanica,4424,9.4646
16142,morti_e_feriti,feriti,2022,5,16,Mozzanica,4424,9.4646
16142,morti_e_feriti,feriti,2023,10,16,Mozzanica,4424,9.4646
16142,morti_e_feriti,feriti,2024,7,16,Mozzanica,4424,9.4646
16142,morti_e_feriti,morti,2020,0,16,Mozzanica,4424,9.4646
16142,morti_e_feriti,morti,2021,0,16,Mozzanica,4424,9.4646
16142,morti_e_feriti,morti,2022,0,16,Mozzanica,4424,9.4646
16142,morti_e_feriti,morti,2023,0,16,Mozzanica,4424,9.4646
16142,morti_e_feriti,morti,2024,0,16,Mozzanica,4424,9.4646
16142,incidenti_stradali,incidenti,2020,0,16,Mozzanica,4424,9.4646
16142,incidenti_stradali,incidenti,2021,1,16,Mozzanica,4424,9.4646
16142,incidenti_stradali,incidenti,2022,5,16,Mozzanica,4424,9.4646
16142,incidenti_stradali,incidenti,2023,7,16,Mozzanica,4424,9.4646
16142,incidenti_stradali,incidenti,2024,6,16,Mozzanica,4424,9.4646
16143,morti_e_feriti,feriti,2020,13,16,Mozzo,7334,3.6417
16143,morti_e_feriti,feriti,2021,13,16,Mozzo,7334,3.6417
16143,morti_e_feriti,feriti,2022,18,16,Mozzo,7334,3.6417
16143,morti_e_feriti,feriti,2023,12,16,Mozzo,7334,3.6417
16143,morti_e_feriti,feriti,2024,20,16,Mozzo,7334,3.6417
16143,morti_e_feriti,morti,2020,0,16,Mozzo,7334,3.6417
16143,morti_e_feriti,morti,2021,0,16,Mozzo,7334,3.6417
16143,morti_e_feriti,morti,2022,1,16,Mozzo,7334,3.6417
16143,morti_e_feriti,morti,2023,0,16,Mozzo,7334,3.6417
16143,morti_e_feriti,morti,2024,0,16,Mozzo,7334,3.6417
16143,incidenti_stradali,incidenti,2020,9,16,Mozzo,7334,3.6417
16143,incidenti_stradali,incidenti,2021,11,16,Mozzo,7334,3.6417
16143,incidenti_stradali,incidenti,2022,10,16,Mozzo,7334,3.6417
16143,incidenti_stradali,incidenti,2023,7,16,Mozzo,7334,3.6417
16143,incidenti_stradali,incidenti,2024,16,16,Mozzo,7334,3.6417
16144,morti_e_feriti,feriti,2020,39,16,Nembro,11231,15.2348
16144,morti_e_feriti,feriti,2021,38,16,Nembro,11231,15.2348
16144,morti_e_feriti,feriti,2022,39,16,Nembro,11231,15.2348
16144,morti_e_feriti,feriti,2023,40,16,Nembro,11231,15.2348
16144,morti_e_feriti,feriti,2024,51,16,Nembro,11231,15.2348
16144,morti_e_feriti,morti,2020,0,16,Nembro,11231,15.2348
16144,morti_e_feriti,morti,2021,0,16,Nembro,11231,15.2348
16144,morti_e_feriti,morti,2022,1,16,Nembro,11231,15.2348
16144,morti_e_feriti,morti,2023,1,16,Nembro,11231,15.2348
16144,morti_e_feriti,morti,2024,0,16,Nembro,11231,15.2348
16144,incidenti_stradali,incidenti,2020,31,16,Nembro,11231,15.2348
16144,incidenti_stradali,incidenti,2021,33,16,Nembro,11231,15.2348
16144,incidenti_stradali,incidenti,2022,26,16,Nembro,11231,15.2348
16144,incidenti_stradali,incidenti,2023,24,16,Nembro,11231,15.2348
16144,incidenti_stradali,incidenti,2024,32,16,Nembro,11231,15.2348
16145,morti_e_feriti,feriti,2020,1,16,Olmo al Brembo,494,7.9033
16145,morti_e_feriti,feriti,2021,0,16,Olmo al Brembo,494,7.9033
16145,morti_e_feriti,feriti,2022,3,16,Olmo al Brembo,494,7.9033
16145,morti_e_feriti,feriti,2023,0,16,Olmo al Brembo,494,7.9033
16145,morti_e_feriti,morti,2020,0,16,Olmo al Brembo,494,7.9033
16145,morti_e_feriti,morti,2021,0,16,Olmo al Brembo,494,7.9033
16145,morti_e_feriti,morti,2022,1,16,Olmo al Brembo,494,7.9033
16145,morti_e_feriti,morti,2023,0,16,Olmo al Brembo,494,7.9033
16145,incidenti_stradali,incidenti,2020,1,16,Olmo al Brembo,494,7.9033
16145,incidenti_stradali,incidenti,2021,0,16,Olmo al Brembo,494,7.9033
16145,incidenti_stradali,incidenti,2022,3,16,Olmo al Brembo,494,7.9033
16145,incidenti_stradali,incidenti,2023,0,16,Olmo al Brembo,494,7.9033
16146,morti_e_feriti,feriti,2020,0,16,Oltre il Colle,974,32.8919
16146,morti_e_feriti,feriti,2021,1,16,Oltre il Colle,974,32.8919
16146,morti_e_feriti,feriti,2022,2,16,Oltre il Colle,974,32.8919
16146,morti_e_feriti,feriti,2023,2,16,Oltre il Colle,974,32.8919
16146,morti_e_feriti,morti,2020,0,16,Oltre il Colle,974,32.8919
16146,morti_e_feriti,morti,2021,0,16,Oltre il Colle,974,32.8919
16146,morti_e_feriti,morti,2022,0,16,Oltre il Colle,974,32.8919
16146,morti_e_feriti,morti,2023,0,16,Oltre il Colle,974,32.8919
16146,incidenti_stradali,incidenti,2020,0,16,Oltre il Colle,974,32.8919
16146,incidenti_stradali,incidenti,2021,1,16,Oltre il Colle,974,32.8919
16146,incidenti_stradali,incidenti,2022,1,16,Oltre il Colle,974,32.8919
16146,incidenti_stradali,incidenti,2023,2,16,Oltre il Colle,974,32.8919
16147,morti_e_feriti,feriti,2020,0,16,Oltressenda Alta,147,17.3262
16147,morti_e_feriti,feriti,2021,0,16,Oltressenda Alta,147,17.3262
16147,morti_e_feriti,feriti,2022,0,16,Oltressenda Alta,147,17.3262
16147,morti_e_feriti,feriti,2023,0,16,Oltressenda Alta,147,17.3262
16147,morti_e_feriti,morti,2020,0,16,Oltressenda Alta,147,17.3262
16147,morti_e_feriti,morti,2021,0,16,Oltressenda Alta,147,17.3262
16147,morti_e_feriti,morti,2022,0,16,Oltressenda Alta,147,17.3262
16147,morti_e_feriti,morti,2023,0,16,Oltressenda Alta,147,17.3262
16147,incidenti_stradali,incidenti,2020,0,16,Oltressenda Alta,147,17.3262
16147,incidenti_stradali,incidenti,2021,0,16,Oltressenda Alta,147,17.3262
16147,incidenti_stradali,incidenti,2022,0,16,Oltressenda Alta,147,17.3262
16147,incidenti_stradali,incidenti,2023,0,16,Oltressenda Alta,147,17.3262
16148,morti_e_feriti,feriti,2020,1,16,Oneta,572,18.6636
16148,morti_e_feriti,feriti,2021,1,16,Oneta,572,18.6636
16148,morti_e_feriti,feriti,2022,1,16,Oneta,572,18.6636
16148,morti_e_feriti,feriti,2023,3,16,Oneta,572,18.6636
16148,morti_e_feriti,feriti,2024,1,16,Oneta,572,18.6636
16148,morti_e_feriti,morti,2020,0,16,Oneta,572,18.6636
16148,morti_e_feriti,morti,2021,0,16,Oneta,572,18.6636
16148,morti_e_feriti,morti,2022,0,16,Oneta,572,18.6636
16148,morti_e_feriti,morti,2023,0,16,Oneta,572,18.6636
16148,morti_e_feriti,morti,2024,0,16,Oneta,572,18.6636
16148,incidenti_stradali,incidenti,2020,1,16,Oneta,572,18.6636
16148,incidenti_stradali,incidenti,2021,1,16,Oneta,572,18.6636
16148,incidenti_stradali,incidenti,2022,1,16,Oneta,572,18.6636
16148,incidenti_stradali,incidenti,2023,3,16,Oneta,572,18.6636
16148,incidenti_stradali,incidenti,2024,1,16,Oneta,572,18.6636
16149,morti_e_feriti,feriti,2020,9,16,Onore,914,11.782
16149,morti_e_feriti,feriti,2021,2,16,Onore,914,11.782
16149,morti_e_feriti,feriti,2022,5,16,Onore,914,11.782
16149,morti_e_feriti,feriti,2023,3,16,Onore,914,11.782
16149,morti_e_feriti,feriti,2024,3,16,Onore,914,11.782
16149,morti_e_feriti,morti,2020,0,16,Onore,914,11.782
16149,morti_e_feriti,morti,2021,1,16,Onore,914,11.782
16149,morti_e_feriti,morti,2022,0,16,Onore,914,11.782
16149,morti_e_feriti,morti,2023,0,16,Onore,914,11.782
16149,morti_e_feriti,morti,2024,0,16,Onore,914,11.782
16149,incidenti_stradali,incidenti,2020,3,16,Onore,914,11.782
16149,incidenti_stradali,incidenti,2021,3,16,Onore,914,11.782
16149,incidenti_stradali,incidenti,2022,2,16,Onore,914,11.782
16149,incidenti_stradali,incidenti,2023,1,16,Onore,914,11.782
16149,incidenti_stradali,incidenti,2024,3,16,Onore,914,11.782
16150,morti_e_feriti,feriti,2020,11,16,Orio al Serio,1752,3.0417
16150,morti_e_feriti,feriti,2021,9,16,Orio al Serio,1752,3.0417
16150,morti_e_feriti,feriti,2022,10,16,Orio al Serio,1752,3.0417
16150,morti_e_feriti,feriti,2023,17,16,Orio al Serio,1752,3.0417
16150,morti_e_feriti,feriti,2024,14,16,Orio al Serio,1752,3.0417
16150,morti_e_feriti,morti,2020,0,16,Orio al Serio,1752,3.0417
16150,morti_e_feriti,morti,2021,0,16,Orio al Serio,1752,3.0417
16150,morti_e_feriti,morti,2022,0,16,Orio al Serio,1752,3.0417
16150,morti_e_feriti,morti,2023,0,16,Orio al Serio,1752,3.0417
16150,morti_e_feriti,morti,2024,1,16,Orio al Serio,1752,3.0417
16150,incidenti_stradali,incidenti,2020,7,16,Orio al Serio,1752,3.0417
16150,incidenti_stradali,incidenti,2021,6,16,Orio al Serio,1752,3.0417
16150,incidenti_stradali,incidenti,2022,6,16,Orio al Serio,1752,3.0417
16150,incidenti_stradali,incidenti,2023,10,16,Orio al Serio,1752,3.0417
16150,incidenti_stradali,incidenti,2024,7,16,Orio al Serio,1752,3.0417
16151,morti_e_feriti,feriti,2020,0,16,Ornica,144,15.0963
16151,morti_e_feriti,feriti,2021,0,16,Ornica,144,15.0963
16151,morti_e_feriti,feriti,2022,0,16,Ornica,144,15.0963
16151,morti_e_feriti,feriti,2023,0,16,Ornica,144,15.0963
16151,morti_e_feriti,morti,2020,0,16,Ornica,144,15.0963
16151,morti_e_feriti,morti,2021,0,16,Ornica,144,15.0963
16151,morti_e_feriti,morti,2022,0,16,Ornica,144,15.0963
16151,morti_e_feriti,morti,2023,0,16,Ornica,144,15.0963
16151,incidenti_stradali,incidenti,2020,0,16,Ornica,144,15.0963
16151,incidenti_stradali,incidenti,2021,0,16,Ornica,144,15.0963
16151,incidenti_stradali,incidenti,2022,0,16,Ornica,144,15.0963
16151,incidenti_stradali,incidenti,2023,0,16,Ornica,144,15.0963
16152,morti_e_feriti,feriti,2020,24,16,Osio Sopra,5255,5.1822
16152,morti_e_feriti,feriti,2021,14,16,Osio Sopra,5255,5.1822
16152,morti_e_feriti,feriti,2022,29,16,Osio Sopra,5255,5.1822
16152,morti_e_feriti,feriti,2023,21,16,Osio Sopra,5255,5.1822
16152,morti_e_feriti,feriti,2024,33,16,Osio Sopra,5255,5.1822
16152,morti_e_feriti,morti,2020,0,16,Osio Sopra,5255,5.1822
16152,morti_e_feriti,morti,2021,0,16,Osio Sopra,5255,5.1822
16152,morti_e_feriti,morti,2022,0,16,Osio Sopra,5255,5.1822
16152,morti_e_feriti,morti,2023,0,16,Osio Sopra,5255,5.1822
16152,morti_e_feriti,morti,2024,0,16,Osio Sopra,5255,5.1822
16152,incidenti_stradali,incidenti,2020,21,16,Osio Sopra,5255,5.1822
16152,incidenti_stradali,incidenti,2021,13,16,Osio Sopra,5255,5.1822
16152,incidenti_stradali,incidenti,2022,23,16,Osio Sopra,5255,5.1822
16152,incidenti_stradali,incidenti,2023,14,16,Osio Sopra,5255,5.1822
16152,incidenti_stradali,incidenti,2024,24,16,Osio Sopra,5255,5.1822
16153,morti_e_feriti,feriti,2020,24,16,Osio Sotto,12531,7.5856
16153,morti_e_feriti,feriti,2021,53,16,Osio Sotto,12531,7.5856
16153,morti_e_feriti,feriti,2022,64,16,Osio Sotto,12531,7.5856
16153,morti_e_feriti,feriti,2023,46,16,Osio Sotto,12531,7.5856
16153,morti_e_feriti,feriti,2024,44,16,Osio Sotto,12531,7.5856
16153,morti_e_feriti,morti,2020,0,16,Osio Sotto,12531,7.5856
16153,morti_e_feriti,morti,2021,1,16,Osio Sotto,12531,7.5856
16153,morti_e_feriti,morti,2022,0,16,Osio Sotto,12531,7.5856
16153,morti_e_feriti,morti,2023,1,16,Osio Sotto,12531,7.5856
16153,morti_e_feriti,morti,2024,1,16,Osio Sotto,12531,7.5856
16153,incidenti_stradali,incidenti,2020,17,16,Osio Sotto,12531,7.5856
16153,incidenti_stradali,incidenti,2021,42,16,Osio Sotto,12531,7.5856
16153,incidenti_stradali,incidenti,2022,45,16,Osio Sotto,12531,7.5856
16153,incidenti_stradali,incidenti,2023,36,16,Osio Sotto,12531,7.5856
16153,incidenti_stradali,incidenti,2024,40,16,Osio Sotto,12531,7.5856
16154,morti_e_feriti,feriti,2020,2,16,Pagazzano,2095,5.2349
16154,morti_e_feriti,feriti,2021,6,16,Pagazzano,2095,5.2349
16154,morti_e_feriti,feriti,2022,1,16,Pagazzano,2095,5.2349
16154,morti_e_feriti,feriti,2023,0,16,Pagazzano,2095,5.2349
16154,morti_e_feriti,feriti,2024,1,16,Pagazzano,2095,5.2349
16154,morti_e_feriti,morti,2020,0,16,Pagazzano,2095,5.2349
16154,morti_e_feriti,morti,2021,0,16,Pagazzano,2095,5.2349
16154,morti_e_feriti,morti,2022,0,16,Pagazzano,2095,5.2349
16154,morti_e_feriti,morti,2023,0,16,Pagazzano,2095,5.2349
16154,morti_e_feriti,morti,2024,0,16,Pagazzano,2095,5.2349
16154,incidenti_stradali,incidenti,2020,2,16,Pagazzano,2095,5.2349
16154,incidenti_stradali,incidenti,2021,4,16,Pagazzano,2095,5.2349
16154,incidenti_stradali,incidenti,2022,1,16,Pagazzano,2095,5.2349
16154,incidenti_stradali,incidenti,2023,0,16,Pagazzano,2095,5.2349
16154,incidenti_stradali,incidenti,2024,1,16,Pagazzano,2095,5.2349
16155,morti_e_feriti,feriti,2020,1,16,Paladina,4016,2.0866
16155,morti_e_feriti,feriti,2021,2,16,Paladina,4016,2.0866
16155,morti_e_feriti,feriti,2022,2,16,Paladina,4016,2.0866
16155,morti_e_feriti,feriti,2023,6,16,Paladina,4016,2.0866
16155,morti_e_feriti,feriti,2024,7,16,Paladina,4016,2.0866
16155,morti_e_feriti,morti,2020,0,16,Paladina,4016,2.0866
16155,morti_e_feriti,morti,2021,2,16,Paladina,4016,2.0866
16155,morti_e_feriti,morti,2022,0,16,Paladina,4016,2.0866
16155,morti_e_feriti,morti,2023,0,16,Paladina,4016,2.0866
16155,morti_e_feriti,morti,2024,0,16,Paladina,4016,2.0866
16155,incidenti_stradali,incidenti,2020,1,16,Paladina,4016,2.0866
16155,incidenti_stradali,incidenti,2021,3,16,Paladina,4016,2.0866
16155,incidenti_stradali,incidenti,2022,2,16,Paladina,4016,2.0866
16155,incidenti_stradali,incidenti,2023,5,16,Paladina,4016,2.0866
16155,incidenti_stradali,incidenti,2024,6,16,Paladina,4016,2.0866
16156,morti_e_feriti,feriti,2020,3,16,Palazzago,4496,13.96
16156,morti_e_feriti,feriti,2021,3,16,Palazzago,4496,13.96
16156,morti_e_feriti,feriti,2022,13,16,Palazzago,4496,13.96
16156,morti_e_feriti,feriti,2023,1,16,Palazzago,4496,13.96
16156,morti_e_feriti,feriti,2024,5,16,Palazzago,4496,13.96
16156,morti_e_feriti,morti,2020,0,16,Palazzago,4496,13.96
16156,morti_e_feriti,morti,2021,0,16,Palazzago,4496,13.96
16156,morti_e_feriti,morti,2022,0,16,Palazzago,4496,13.96
16156,morti_e_feriti,morti,2023,0,16,Palazzago,4496,13.96
16156,morti_e_feriti,morti,2024,0,16,Palazzago,4496,13.96
16156,incidenti_stradali,incidenti,2020,3,16,Palazzago,4496,13.96
16156,incidenti_stradali,incidenti,2021,3,16,Palazzago,4496,13.96
16156,incidenti_stradali,incidenti,2022,9,16,Palazzago,4496,13.96
16156,incidenti_stradali,incidenti,2023,1,16,Palazzago,4496,13.96
16156,incidenti_stradali,incidenti,2024,2,16,Palazzago,4496,13.96
16157,morti_e_feriti,feriti,2020,4,16,Palosco,5732,10.7937
16157,morti_e_feriti,feriti,2021,7,16,Palosco,5732,10.7937
16157,morti_e_feriti,feriti,2022,7,16,Palosco,5732,10.7937
16157,morti_e_feriti,feriti,2023,7,16,Palosco,5732,10.7937
16157,morti_e_feriti,feriti,2024,10,16,Palosco,5732,10.7937
16157,morti_e_feriti,morti,2020,0,16,Palosco,5732,10.7937
16157,morti_e_feriti,morti,2021,0,16,Palosco,5732,10.7937
16157,morti_e_feriti,morti,2022,1,16,Palosco,5732,10.7937
16157,morti_e_feriti,morti,2023,0,16,Palosco,5732,10.7937
16157,morti_e_feriti,morti,2024,1,16,Palosco,5732,10.7937
16157,incidenti_stradali,incidenti,2020,3,16,Palosco,5732,10.7937
16157,incidenti_stradali,incidenti,2021,6,16,Palosco,5732,10.7937
16157,incidenti_stradali,incidenti,2022,7,16,Palosco,5732,10.7937
16157,incidenti_stradali,incidenti,2023,7,16,Palosco,5732,10.7937
16157,incidenti_stradali,incidenti,2024,7,16,Palosco,5732,10.7937
16158,morti_e_feriti,feriti,2020,2,16,Parre,2684,22.2794
16158,morti_e_feriti,feriti,2021,4,16,Parre,2684,22.2794
16158,morti_e_feriti,feriti,2022,10,16,Parre,2684,22.2794
16158,morti_e_feriti,feriti,2023,5,16,Parre,2684,22.2794
16158,morti_e_feriti,feriti,2024,5,16,Parre,2684,22.2794
16158,morti_e_feriti,morti,2020,0,16,Parre,2684,22.2794
16158,morti_e_feriti,morti,2021,0,16,Parre,2684,22.2794
16158,morti_e_feriti,morti,2022,0,16,Parre,2684,22.2794
16158,morti_e_feriti,morti,2023,0,16,Parre,2684,22.2794
16158,morti_e_feriti,morti,2024,0,16,Parre,2684,22.2794
16158,incidenti_stradali,incidenti,2020,2,16,Parre,2684,22.2794
16158,incidenti_stradali,incidenti,2021,2,16,Parre,2684,22.2794
16158,incidenti_stradali,incidenti,2022,5,16,Parre,2684,22.2794
16158,incidenti_stradali,incidenti,2023,2,16,Parre,2684,22.2794
16158,incidenti_stradali,incidenti,2024,5,16,Parre,2684,22.2794
16159,morti_e_feriti,feriti,2020,0,16,Parzanica,361,9.8187
16159,morti_e_feriti,feriti,2021,3,16,Parzanica,361,9.8187
16159,morti_e_feriti,feriti,2022,5,16,Parzanica,361,9.8187
16159,morti_e_feriti,feriti,2023,1,16,Parzanica,361,9.8187
16159,morti_e_feriti,feriti,2024,4,16,Parzanica,361,9.8187
16159,morti_e_feriti,morti,2020,0,16,Parzanica,361,9.8187
16159,morti_e_feriti,morti,2021,0,16,Parzanica,361,9.8187
16159,morti_e_feriti,morti,2022,0,16,Parzanica,361,9.8187
16159,morti_e_feriti,morti,2023,0,16,Parzanica,361,9.8187
16159,morti_e_feriti,morti,2024,0,16,Parzanica,361,9.8187
16159,incidenti_stradali,incidenti,2020,0,16,Parzanica,361,9.8187
16159,incidenti_stradali,incidenti,2021,3,16,Parzanica,361,9.8187
16159,incidenti_stradali,incidenti,2022,4,16,Parzanica,361,9.8187
16159,incidenti_stradali,incidenti,2023,1,16,Parzanica,361,9.8187
16159,incidenti_stradali,incidenti,2024,2,16,Parzanica,361,9.8187
16160,morti_e_feriti,feriti,2020,17,16,Pedrengo,5905,3.5999
16160,morti_e_feriti,feriti,2021,27,16,Pedrengo,5905,3.5999
16160,morti_e_feriti,feriti,2022,10,16,Pedrengo,5905,3.5999
16160,morti_e_feriti,feriti,2023,17,16,Pedrengo,5905,3.5999
16160,morti_e_feriti,feriti,2024,21,16,Pedrengo,5905,3.5999
16160,morti_e_feriti,morti,2020,0,16,Pedrengo,5905,3.5999
16160,morti_e_feriti,morti,2021,0,16,Pedrengo,5905,3.5999
16160,morti_e_feriti,morti,2022,0,16,Pedrengo,5905,3.5999
16160,morti_e_feriti,morti,2023,0,16,Pedrengo,5905,3.5999
16160,morti_e_feriti,morti,2024,0,16,Pedrengo,5905,3.5999
16160,incidenti_stradali,incidenti,2020,14,16,Pedrengo,5905,3.5999
16160,incidenti_stradali,incidenti,2021,21,16,Pedrengo,5905,3.5999
16160,incidenti_stradali,incidenti,2022,10,16,Pedrengo,5905,3.5999
16160,incidenti_stradali,incidenti,2023,14,16,Pedrengo,5905,3.5999
16160,incidenti_stradali,incidenti,2024,17,16,Pedrengo,5905,3.5999
16161,morti_e_feriti,feriti,2020,0,16,Peia,1727,4.4799
16161,morti_e_feriti,feriti,2021,2,16,Peia,1727,4.4799
16161,morti_e_feriti,feriti,2022,0,16,Peia,1727,4.4799
16161,morti_e_feriti,feriti,2023,2,16,Peia,1727,4.4799
16161,morti_e_feriti,morti,2020,0,16,Peia,1727,4.4799
16161,morti_e_feriti,morti,2021,0,16,Peia,1727,4.4799
16161,morti_e_feriti,morti,2022,0,16,Peia,1727,4.4799
16161,morti_e_feriti,morti,2023,0,16,Peia,1727,4.4799
16161,incidenti_stradali,incidenti,2020,0,16,Peia,1727,4.4799
16161,incidenti_stradali,incidenti,2021,2,16,Peia,1727,4.4799
16161,incidenti_stradali,incidenti,2022,0,16,Peia,1727,4.4799
16161,incidenti_stradali,incidenti,2023,2,16,Peia,1727,4.4799
16162,morti_e_feriti,feriti,2020,0,16,Pianico,1457,2.7022
16162,morti_e_feriti,feriti,2021,3,16,Pianico,1457,2.7022
16162,morti_e_feriti,feriti,2022,4,16,Pianico,1457,2.7022
16162,morti_e_feriti,feriti,2023,0,16,Pianico,1457,2.7022
16162,morti_e_feriti,feriti,2024,2,16,Pianico,1457,2.7022
16162,morti_e_feriti,morti,2020,0,16,Pianico,1457,2.7022
16162,morti_e_feriti,morti,2021,0,16,Pianico,1457,2.7022
16162,morti_e_feriti,morti,2022,0,16,Pianico,1457,2.7022
16162,morti_e_feriti,morti,2023,0,16,Pianico,1457,2.7022
16162,morti_e_feriti,morti,2024,1,16,Pianico,1457,2.7022
16162,incidenti_stradali,incidenti,2020,0,16,Pianico,1457,2.7022
16162,incidenti_stradali,incidenti,2021,1,16,Pianico,1457,2.7022
16162,incidenti_stradali,incidenti,2022,2,16,Pianico,1457,2.7022
16162,incidenti_stradali,incidenti,2023,0,16,Pianico,1457,2.7022
