FREQ,REF_AREA,DATA_TYPE,RESULT,TIME_PERIOD,OBS_VALUE
A,52029,KILLINJ,M,2004,0
A,52029,KILLINJ,M,2005,0
A,52029,KILLINJ,M,2006,0
A,52029,KILLINJ,M,2007,0
A,52029,KILLINJ,M,2008,0
A,52029,KILLINJ,M,2009,1
A,52029,KILLINJ,M,2010,0
A,52029,KILLINJ,M,2011,0
A,52029,KILLINJ,M,2012,0
A,52029,KILLINJ,M,2013,0
A,52029,KILLINJ,M,2014,0
A,52029,KILLINJ,M,2015,0
A,52029,KILLINJ,M,2016,0
A,52029,ROADACC,9,2001,2
A,52029,ROADACC,9,2002,4
A,52029,ROADACC,9,2003,0
A,52029,ROADACC,9,2004,2
A,52029,ROADACC,9,2005,5
A,52029,ROADACC,9,2006,2
A,52029,ROADACC,9,2007,3
A,52029,ROADACC,9,2008,0
A,52029,ROADACC,9,2009,2
A,52029,ROADACC,9,2010,1
A,52029,ROADACC,9,2011,1
A,52029,ROADACC,9,2012,2
A,52029,ROADACC,9,2013,1
A,52029,ROADACC,9,2014,0
A,52029,ROADACC,9,2015,2
A,52029,ROADACC,9,2016,0
A,52030,KILLINJ,F,2001,3
A,52030,KILLINJ,F,2002,5
A,52030,KILLINJ,F,2003,7
A,52030,KILLINJ,F,2004,13
A,52030,KILLINJ,F,2005,14
A,52030,KILLINJ,F,2006,3
A,52030,KILLINJ,F,2007,5
A,52030,KILLINJ,F,2008,4
A,52030,KILLINJ,F,2009,6
A,52030,KILLINJ,F,2010,7
A,52030,KILLINJ,F,2011,14
A,52030,KILLINJ,F,2012,1
A,52030,KILLINJ,F,2013,2
A,52030,KILLINJ,F,2014,1
A,52030,KILLINJ,F,2015,0
A,52030,KILLINJ,F,2016,0
A,52030,KILLINJ,F,2017,3
A,52030,KILLINJ,F,2018,2
A,52030,KILLINJ,F,2019,2
A,52030,KILLINJ,F,2020,5
A,52030,KILLINJ,F,2021,6
A,52030,KILLINJ,F,2022,6
A,52030,KILLINJ,F,2023,0
A,52030,KILLINJ,F,2024,16
A,52030,KILLINJ,M,2001,3
A,52030,KILLINJ,M,2002,2
A,52030,KILLINJ,M,2003,0
A,52030,KILLINJ,M,2004,0
A,52030,KILLINJ,M,2005,0
A,52030,KILLINJ,M,2006,0
A,52030,KILLINJ,M,2007,0
A,52030,KILLINJ,M,2008,1
A,52030,KILLINJ,M,2009,1
A,52030,KILLINJ,M,2010,0
A,52030,KILLINJ,M,2011,0
A,52030,KILLINJ,M,2012,0
A,52030,KILLINJ,M,2013,0
A,52030,KILLINJ,M,2014,0
A,52030,KILLINJ,M,2015,0
A,52030,KILLINJ,M,2016,0
A,52030,KILLINJ,M,2017,0
A,52030,KILLINJ,M,2018,0
A,52030,KILLINJ,M,2019,0
A,52030,KILLINJ,M,2020,0
A,52030,KILLINJ,M,2021,0
A,52030,KILLINJ,M,2022,0
A,52030,KILLINJ,M,2023,0
A,52030,KILLINJ,M,2024,0
A,52030,ROADACC,9,2001,2
A,52030,ROADACC,9,2002,4
A,52030,ROADACC,9,2003,6
A,52030,ROADACC,9,2004,8
A,52030,ROADACC,9,2005,5
A,52030,ROADACC,9,2006,1
A,52030,ROADACC,9,2007,3
A,52030,ROADACC,9,2008,4
A,52030,ROADACC,9,2009,2
A,52030,ROADACC,9,2010,5
A,52030,ROADACC,9,2011,7
A,52030,ROADACC,9,2012,1
A,52030,ROADACC,9,2013,1
A,52030,ROADACC,9,2014,1
A,52030,ROADACC,9,2015,0
A,52030,ROADACC,9,2016,0
A,52030,ROADACC,9,2017,2
A,52030,ROADACC,9,2018,1
A,52030,ROADACC,9,2019,1
A,52030,ROADACC,9,2020,3
A,52030,ROADACC,9,2021,5
A,52030,ROADACC,9,2022,4
A,52030,ROADACC,9,2023,0
A,52030,ROADACC,9,2024,6
A,52031,KILLINJ,F,2001,18
A,52031,KILLINJ,F,2002,10
A,52031,KILLINJ,F,2003,9
A,52031,KILLINJ,F,2004,16
A,52031,KILLINJ,F,2005,9
A,52031,KILLINJ,F,2006,16
A,52031,KILLINJ,F,2007,12
A,52031,KILLINJ,F,2008,11
A,52031,KILLINJ,F,2009,8
A,52031,KILLINJ,F,2010,18
A,52031,KILLINJ,F,2011,18
A,52031,KILLINJ,F,2012,14
A,52031,KILLINJ,F,2013,9
A,52031,KILLINJ,F,2014,7
A,52031,KILLINJ,F,2015,21
A,52031,KILLINJ,F,2016,25
A,52031,KILLINJ,F,2017,15
A,52031,KILLINJ,F,2018,5
A,52031,KILLINJ,F,2019,9
A,52031,KILLINJ,F,2020,9
A,52031,KILLINJ,F,2021,3
A,52031,KILLINJ,F,2022,5
A,52031,KILLINJ,F,2023,7
A,52031,KILLINJ,F,2024,9
A,52031,KILLINJ,M,2001,1
A,52031,KILLINJ,M,2002,1
A,52031,KILLINJ,M,2003,0
A,52031,KILLINJ,M,2004,0
A,52031,KILLINJ,M,2005,1
A,52031,KILLINJ,M,2006,0
A,52031,KILLINJ,M,2007,0
A,52031,KILLINJ,M,2008,0
A,52031,KILLINJ,M,2009,0
A,52031,KILLINJ,M,2010,0
A,52031,KILLINJ,M,2011,1
A,52031,KILLINJ,M,2012,0
A,52031,KILLINJ,M,2013,0
A,52031,KILLINJ,M,2014,0
A,52031,KILLINJ,M,2015,0
A,52031,KILLINJ,M,2016,0
A,52031,KILLINJ,M,2017,0
A,52031,KILLINJ,M,2018,0
A,52031,KILLINJ,M,2019,0
A,52031,KILLINJ,M,2020,0
A,52031,KILLINJ,M,2021,0
A,52031,KILLINJ,M,2022,0
A,52031,KILLINJ,M,2023,0
A,52031,KILLINJ,M,2024,0
A,52031,ROADACC,9,2001,11
A,52031,ROADACC,9,2002,7
A,52031,ROADACC,9,2003,6
A,52031,ROADACC,9,2004,7
A,52031,ROADACC,9,2005,7
A,52031,ROADACC,9,2006,13
A,52031,ROADACC,9,2007,8
A,52031,ROADACC,9,2008,9
A,52031,ROADACC,9,2009,7
A,52031,ROADACC,9,2010,15
A,52031,ROADACC,9,2011,14
A,52031,ROADACC,9,2012,9
A,52031,ROADACC,9,2013,7
A,52031,ROADACC,9,2014,6
A,52031,ROADACC,9,2015,15
A,52031,ROADACC,9,2016,14
A,52031,ROADACC,9,2017,10
A,52031,ROADACC,9,2018,4
A,52031,ROADACC,9,2019,9
A,52031,ROADACC,9,2020,6
A,52031,ROADACC,9,2021,3
A,52031,ROADACC,9,2022,3
A,52031,ROADACC,9,2023,6
A,52031,ROADACC,9,2024,8
A,52032,KILLINJ,F,2001,587
A,52032,KILLINJ,F,2002,690
A,52032,KILLINJ,F,2003,636
A,52032,KILLINJ,F,2004,611
A,52032,KILLINJ,F,2005,521
A,52032,KILLINJ,F,2006,546
A,52032,KILLINJ,F,2007,428
A,52032,KILLINJ,F,2008,450
A,52032,KILLINJ,F,2009,466
A,52032,KILLINJ,F,2010,431
A,52032,KILLINJ,F,2011,479
A,52032,KILLINJ,F,2012,365
A,52032,KILLINJ,F,2013,429
A,52032,KILLINJ,F,2014,365
A,52032,KILLINJ,F,2015,422
A,52032,KILLINJ,F,2016,440
A,52032,KILLINJ,F,2017,411
A,52032,KILLINJ,F,2018,375
A,52032,KILLINJ,F,2019,343
A,52032,KILLINJ,F,2020,184
A,52032,KILLINJ,F,2021,272
A,52032,KILLINJ,F,2022,285
A,52032,KILLINJ,F,2023,316
A,52032,KILLINJ,F,2024,287
A,52032,KILLINJ,M,2001,12
A,52032,KILLINJ,M,2002,11
A,52032,KILLINJ,M,2003,5
A,52032,KILLINJ,M,2004,14
A,52032,KILLINJ,M,2005,6
A,52032,KILLINJ,M,2006,11
A,52032,KILLINJ,M,2007,7
A,52032,KILLINJ,M,2008,9
A,52032,KILLINJ,M,2009,6
A,52032,KILLINJ,M,2010,2
A,52032,KILLINJ,M,2011,3
A,52032,KILLINJ,M,2012,3
A,52032,KILLINJ,M,2013,5
A,52032,KILLINJ,M,2014,3
A,52032,KILLINJ,M,2015,3
A,52032,KILLINJ,M,2016,3
A,52032,KILLINJ,M,2017,3
A,52032,KILLINJ,M,2018,1
A,52032,KILLINJ,M,2019,4
A,52032,KILLINJ,M,2020,0
A,52032,KILLINJ,M,2021,2
A,52032,KILLINJ,M,2022,1
A,52032,KILLINJ,M,2023,2
A,52032,KILLINJ,M,2024,2
A,52032,ROADACC,9,2001,461
A,52032,ROADACC,9,2002,530
A,52032,ROADACC,9,2003,477
A,52032,ROADACC,9,2004,464
A,52032,ROADACC,9,2005,388
A,52032,ROADACC,9,2006,433
A,52032,ROADACC,9,2007,339
A,52032,ROADACC,9,2008,364
A,52032,ROADACC,9,2009,364
A,52032,ROADACC,9,2010,341
A,52032,ROADACC,9,2011,378
A,52032,ROADACC,9,2012,295
A,52032,ROADACC,9,2013,334
A,52032,ROADACC,9,2014,285
A,52032,ROADACC,9,2015,325
A,52032,ROADACC,9,2016,321
A,52032,ROADACC,9,2017,322
A,52032,ROADACC,9,2018,283
A,52032,ROADACC,9,2019,276
A,52032,ROADACC,9,2020,151
A,52032,ROADACC,9,2021,222
A,52032,ROADACC,9,2022,232
A,52032,ROADACC,9,2023,261
A,52032,ROADACC,9,2024,241
A,52033,KILLINJ,F,2001,107
A,52033,KILLINJ,F,2002,102
A,52033,KILLINJ,F,2003,156
A,52033,KILLINJ,F,2004,98
A,52033,KILLINJ,F,2005,99
A,52033,KILLINJ,F,2006,93
A,52033,KILLINJ,F,2007,46
A,52033,KILLINJ,F,2008,42
A,52033,KILLINJ,F,2009,74
A,52033,KILLINJ,F,2010,76
A,52033,KILLINJ,F,2011,75
A,52033,KILLINJ,F,2012,41
A,52033,KILLINJ,F,2013,78
A,52033,KILLINJ,F,2014,46
A,52033,KILLINJ,F,2015,47
A,52033,KILLINJ,F,2016,55
A,52033,KILLINJ,F,2017,44
A,52033,KILLINJ,F,2018,62
A,52033,KILLINJ,F,2019,53
A,52033,KILLINJ,F,2020,26
A,52033,KILLINJ,F,2021,57
A,52033,KILLINJ,F,2022,61
A,52033,KILLINJ,F,2023,59
A,52033,KILLINJ,F,2024,45
A,52033,KILLINJ,M,2001,1
A,52033,KILLINJ,M,2002,5
A,52033,KILLINJ,M,2003,3
A,52033,KILLINJ,M,2004,2
A,52033,KILLINJ,M,2005,3
A,52033,KILLINJ,M,2006,1
A,52033,KILLINJ,M,2007,0
A,52033,KILLINJ,M,2008,0
A,52033,KILLINJ,M,2009,0
A,52033,KILLINJ,M,2010,1
A,52033,KILLINJ,M,2011,1
A,52033,KILLINJ,M,2012,1
A,52033,KILLINJ,M,2013,2
A,52033,KILLINJ,M,2014,2
A,52033,KILLINJ,M,2015,2
A,52033,KILLINJ,M,2016,1
A,52033,KILLINJ,M,2017,3
A,52033,KILLINJ,M,2018,4
A,52033,KILLINJ,M,2019,1
A,52033,KILLINJ,M,2020,0
A,52033,KILLINJ,M,2021,0
A,52033,KILLINJ,M,2022,0
A,52033,KILLINJ,M,2023,0
A,52033,KILLINJ,M,2024,0
A,52033,ROADACC,9,2001,69
A,52033,ROADACC,9,2002,69
A,52033,ROADACC,9,2003,90
A,52033,ROADACC,9,2004,67
A,52033,ROADACC,9,2005,65
A,52033,ROADACC,9,2006,56
A,52033,ROADACC,9,2007,37
A,52033,ROADACC,9,2008,26
A,52033,ROADACC,9,2009,53
A,52033,ROADACC,9,2010,51
A,52033,ROADACC,9,2011,57
A,52033,ROADACC,9,2012,29
A,52033,ROADACC,9,2013,49
A,52033,ROADACC,9,2014,37
A,52033,ROADACC,9,2015,33
A,52033,ROADACC,9,2016,43
A,52033,ROADACC,9,2017,31
A,52033,ROADACC,9,2018,40
A,52033,ROADACC,9,2019,39
A,52033,ROADACC,9,2020,15
A,52033,ROADACC,9,2021,39
A,52033,ROADACC,9,2022,38
A,52033,ROADACC,9,2023,36
A,52033,ROADACC,9,2024,30
A,52034,KILLINJ,F,2001,38
A,52034,KILLINJ,F,2002,33
A,52034,KILLINJ,F,2003,84
A,52034,KILLINJ,F,2004,39
A,52034,KILLINJ,F,2005,51
A,52034,KILLINJ,F,2006,40
A,52034,KILLINJ,F,2007,34
A,52034,KILLINJ,F,2008,47
A,52034,KILLINJ,F,2009,47
A,52034,KILLINJ,F,2010,54
A,52034,KILLINJ,F,2011,53
A,52034,KILLINJ,F,2012,41
A,52034,KILLINJ,F,2013,39
A,52034,KILLINJ,F,2014,43
A,52034,KILLINJ,F,2015,36
A,52034,KILLINJ,F,2016,29
A,52034,KILLINJ,F,2017,25
A,52034,KILLINJ,F,2018,43
A,52034,KILLINJ,F,2019,28
A,52034,KILLINJ,F,2020,11
A,52034,KILLINJ,F,2021,30
A,52034,KILLINJ,F,2022,45
A,52034,KILLINJ,F,2023,26
A,52034,KILLINJ,F,2024,32
A,52034,KILLINJ,M,2001,4
A,52034,KILLINJ,M,2002,2
A,52034,KILLINJ,M,2003,3
A,52034,KILLINJ,M,2004,1
A,52034,KILLINJ,M,2005,2
A,52034,KILLINJ,M,2006,1
A,52034,KILLINJ,M,2007,4
A,52034,KILLINJ,M,2008,1
A,52034,KILLINJ,M,2009,1
A,52034,KILLINJ,M,2010,1
A,52034,KILLINJ,M,2011,1
A,52034,KILLINJ,M,2012,0
A,52034,KILLINJ,M,2013,4
A,52034,KILLINJ,M,2014,1
A,52034,KILLINJ,M,2015,1
A,52034,KILLINJ,M,2016,1
A,52034,KILLINJ,M,2017,0
A,52034,KILLINJ,M,2018,5
A,52034,KILLINJ,M,2019,1
A,52034,KILLINJ,M,2020,0
A,52034,KILLINJ,M,2021,1
A,52034,KILLINJ,M,2022,0
A,52034,KILLINJ,M,2023,0
A,52034,KILLINJ,M,2024,1
A,52034,ROADACC,9,2001,27
A,52034,ROADACC,9,2002,24
A,52034,ROADACC,9,2003,52
A,52034,ROADACC,9,2004,23
A,52034,ROADACC,9,2005,29
A,52034,ROADACC,9,2006,23
A,52034,ROADACC,9,2007,25
A,52034,ROADACC,9,2008,30
A,52034,ROADACC,9,2009,25
A,52034,ROADACC,9,2010,32
A,52034,ROADACC,9,2011,36
A,52034,ROADACC,9,2012,23
A,52034,ROADACC,9,2013,27
A,52034,ROADACC,9,2014,20
A,52034,ROADACC,9,2015,24
A,52034,ROADACC,9,2016,19
A,52034,ROADACC,9,2017,18
A,52034,ROADACC,9,2018,28
A,52034,ROADACC,9,2019,18
A,52034,ROADACC,9,2020,7
A,52034,ROADACC,9,2021,21
A,52034,ROADACC,9,2022,30
A,52034,ROADACC,9,2023,19
A,52034,ROADACC,9,2024,25
A,52035,KILLINJ,F,2001,48
A,52035,KILLINJ,F,2002,31
A,52035,KILLINJ,F,2003,49
A,52035,KILLINJ,F,2004,26
A,52035,KILLINJ,F,2005,37
A,52035,KILLINJ,F,2006,32
A,52035,KILLINJ,F,2007,44
A,52035,KILLINJ,F,2008,23
A,52035,KILLINJ,F,2009,37
A,52035,KILLINJ,F,2010,36
A,52035,KILLINJ,F,2011,54
A,52035,KILLINJ,F,2012,38
A,52035,KILLINJ,F,2013,17
A,52035,KILLINJ,F,2014,10
A,52035,KILLINJ,F,2015,24
A,52035,KILLINJ,F,2016,18
A,52035,KILLINJ,F,2017,10
A,52035,KILLINJ,F,2018,14
A,52035,KILLINJ,F,2019,29
A,52035,KILLINJ,F,2020,11
A,52035,KILLINJ,F,2021,18
A,52035,KILLINJ,F,2022,31
A,52035,KILLINJ,F,2023,20
A,52035,KILLINJ,F,2024,17
A,52035,KILLINJ,M,2001,3
A,52035,KILLINJ,M,2002,0
A,52035,KILLINJ,M,2003,2
A,52035,KILLINJ,M,2004,1
A,52035,KILLINJ,M,2005,1
A,52035,KILLINJ,M,2006,1
A,52035,KILLINJ,M,2007,1
A,52035,KILLINJ,M,2008,0
A,52035,KILLINJ,M,2009,0
A,52035,KILLINJ,M,2010,1
A,52035,KILLINJ,M,2011,3
A,52035,KILLINJ,M,2012,2
A,52035,KILLINJ,M,2013,0
A,52035,KILLINJ,M,2014,0
A,52035,KILLINJ,M,2015,0
A,52035,KILLINJ,M,2016,1
A,52035,KILLINJ,M,2017,0
A,52035,KILLINJ,M,2018,0
A,52035,KILLINJ,M,2019,0
A,52035,KILLINJ,M,2020,0
A,52035,KILLINJ,M,2021,0
A,52035,KILLINJ,M,2022,1
A,52035,KILLINJ,M,2023,0
A,52035,KILLINJ,M,2024,1
A,52035,ROADACC,9,2001,29
A,52035,ROADACC,9,2002,22
A,52035,ROADACC,9,2003,30
A,52035,ROADACC,9,2004,20
A,52035,ROADACC,9,2005,23
A,52035,ROADACC,9,2006,16
A,52035,ROADACC,9,2007,26
A,52035,ROADACC,9,2008,12
A,52035,ROADACC,9,2009,30
A,52035,ROADACC,9,2010,27
A,52035,ROADACC,9,2011,33
A,52035,ROADACC,9,2012,21
A,52035,ROADACC,9,2013,14
A,52035,ROADACC,9,2014,9
A,52035,ROADACC,9,2015,18
A,52035,ROADACC,9,2016,11
A,52035,ROADACC,9,2017,7
A,52035,ROADACC,9,2018,10
A,52035,ROADACC,9,2019,20
A,52035,ROADACC,9,2020,6
A,52035,ROADACC,9,2021,14
A,52035,ROADACC,9,2022,20
A,52035,ROADACC,9,2023,14
A,52035,ROADACC,9,2024,13
A,52036,KILLINJ,F,2001,9
A,52036,KILLINJ,F,2002,9
A,52036,KILLINJ,F,2003,1
A,52036,KILLINJ,F,2004,0
A,52036,KILLINJ,F,2005,2
A,52036,KILLINJ,F,2006,7
A,52036,KILLINJ,F,2007,6
A,52036,KILLINJ,F,2008,2
A,52036,KILLINJ,F,2009,2
A,52036,KILLINJ,F,2010,1
A,52036,KILLINJ,F,2011,3
A,52036,KILLINJ,F,2012,5
A,52036,KILLINJ,F,2013,3
A,52036,KILLINJ,F,2014,1
A,52036,KILLINJ,F,2015,0
A,52036,KILLINJ,F,2016,3
A,52036,KILLINJ,F,2017,3
A,52036,KILLINJ,F,2018,2
A,52036,KILLINJ,F,2019,4
A,52036,KILLINJ,F,2020,1
A,52036,KILLINJ,F,2021,2
A,52036,KILLINJ,F,2022,3
A,52036,KILLINJ,F,2023,5
A,52036,KILLINJ,F,2024,3
A,52036,KILLINJ,M,2001,0
A,52036,KILLINJ,M,2002,0
A,52036,KILLINJ,M,2003,0
A,52036,KILLINJ,M,2004,0
A,52036,KILLINJ,M,2005,0
A,52036,KILLINJ,M,2006,1
A,52036,KILLINJ,M,2007,1
A,52036,KILLINJ,M,2008,0
A,52036,KILLINJ,M,2009,0
A,52036,KILLINJ,M,2010,0
A,52036,KILLINJ,M,2011,0
A,52036,KILLINJ,M,2012,0
A,52036,KILLINJ,M,2013,0
A,52036,KILLINJ,M,2014,0
A,52036,KILLINJ,M,2015,0
A,52036,KILLINJ,M,2016,0
A,52036,KILLINJ,M,2017,1
A,52036,KILLINJ,M,2018,0
A,52036,KILLINJ,M,2019,0
A,52036,KILLINJ,M,2020,0
A,52036,KILLINJ,M,2021,0
A,52036,KILLINJ,M,2022,0
A,52036,KILLINJ,M,2023,0
A,52036,KILLINJ,M,2024,0
A,52036,ROADACC,9,2001,6
A,52036,ROADACC,9,2002,6
A,52036,ROADACC,9,2003,1
A,52036,ROADACC,9,2004,0
A,52036,ROADACC,9,2005,2
A,52036,ROADACC,9,2006,4
A,52036,ROADACC,9,2007,4
A,52036,ROADACC,9,2008,2
A,52036,ROADACC,9,2009,2
A,52036,ROADACC,9,2010,1
A,52036,ROADACC,9,2011,2
A,52036,ROADACC,9,2012,2
A,52036,ROADACC,9,2013,2
A,52036,ROADACC,9,2014,1
A,52036,ROADACC,9,2015,0
A,52036,ROADACC,9,2016,2
A,52036,ROADACC,9,2017,3
A,52036,ROADACC,9,2018,2
A,52036,ROADACC,9,2019,3
A,52036,ROADACC,9,2020,1
A,52036,ROADACC,9,2021,2
A,52036,ROADACC,9,2022,3
A,52036,ROADACC,9,2023,3
A,52036,ROADACC,9,2024,2
A,52037,KILLINJ,F,2017,18
A,52037,KILLINJ,F,2018,12
A,52037,KILLINJ,F,2019,15
A,52037,KILLINJ,F,2020,11
A,52037,KILLINJ,F,2021,8
A,52037,KILLINJ,F,2022,17
A,52037,KILLINJ,F,2023,9
A,52037,KILLINJ,F,2024,14
A,52037,KILLINJ,M,2017,1
A,52037,KILLINJ,M,2018,1
A,52037,KILLINJ,M,2019,0
A,52037,KILLINJ,M,2020,0
A,52037,KILLINJ,M,2021,1
A,52037,KILLINJ,M,2022,1
A,52037,KILLINJ,M,2023,0
A,52037,KILLINJ,M,2024,0
A,52037,ROADACC,9,2017,14
A,52037,ROADACC,9,2018,10
A,52037,ROADACC,9,2019,10
A,52037,ROADACC,9,2020,9
A,52037,ROADACC,9,2021,8
A,52037,ROADACC,9,2022,11
A,52037,ROADACC,9,2023,7
A,52037,ROADACC,9,2024,9
A,53001,KILLINJ,F,2001,17
A,53001,KILLINJ,F,2002,8
A,53001,KILLINJ,F,2003,5
A,53001,KILLINJ,F,2004,20
A,53001,KILLINJ,F,2005,20
A,53001,KILLINJ,F,2006,14
A,53001,KILLINJ,F,2007,9
A,53001,KILLINJ,F,2008,5
A,53001,KILLINJ,F,2009,13
A,53001,KILLINJ,F,2010,18
A,53001,KILLINJ,F,2011,12
A,53001,KILLINJ,F,2012,6
A,53001,KILLINJ,F,2013,17
A,53001,KILLINJ,F,2014,7
A,53001,KILLINJ,F,2015,8
A,53001,KILLINJ,F,2016,7
A,53001,KILLINJ,F,2017,9
A,53001,KILLINJ,F,2018,9
A,53001,KILLINJ,F,2019,9
A,53001,KILLINJ,F,2020,1
A,53001,KILLINJ,F,2021,11
A,53001,KILLINJ,F,2022,10
A,53001,KILLINJ,F,2023,8
A,53001,KILLINJ,F,2024,20
A,53001,KILLINJ,M,2001,0
A,53001,KILLINJ,M,2002,3
A,53001,KILLINJ,M,2003,0
A,53001,KILLINJ,M,2004,1
A,53001,KILLINJ,M,2005,0
A,53001,KILLINJ,M,2006,0
A,53001,KILLINJ,M,2007,0
A,53001,KILLINJ,M,2008,1
A,53001,KILLINJ,M,2009,0
A,53001,KILLINJ,M,2010,1
A,53001,KILLINJ,M,2011,1
A,53001,KILLINJ,M,2012,0
A,53001,KILLINJ,M,2013,0
A,53001,KILLINJ,M,2014,1
A,53001,KILLINJ,M,2015,0
A,53001,KILLINJ,M,2016,0
A,53001,KILLINJ,M,2017,0
A,53001,KILLINJ,M,2018,0
A,53001,KILLINJ,M,2019,0
A,53001,KILLINJ,M,2020,0
A,53001,KILLINJ,M,2021,1
A,53001,KILLINJ,M,2022,0
A,53001,KILLINJ,M,2023,0
A,53001,KILLINJ,M,2024,0
A,53001,ROADACC,9,2001,8
A,53001,ROADACC,9,2002,8
A,53001,ROADACC,9,2003,3
A,53001,ROADACC,9,2004,15
A,53001,ROADACC,9,2005,13
A,53001,ROADACC,9,2006,11
A,53001,ROADACC,9,2007,7
A,53001,ROADACC,9,2008,3
A,53001,ROADACC,9,2009,8
A,53001,ROADACC,9,2010,10
A,53001,ROADACC,9,2011,11
A,53001,ROADACC,9,2012,4
A,53001,ROADACC,9,2013,8
A,53001,ROADACC,9,2014,7
A,53001,ROADACC,9,2015,7
A,53001,ROADACC,9,2016,6
A,53001,ROADACC,9,2017,7
A,53001,ROADACC,9,2018,5
A,53001,ROADACC,9,2019,8
A,53001,ROADACC,9,2020,1
A,53001,ROADACC,9,2021,6
A,53001,ROADACC,9,2022,6
A,53001,ROADACC,9,2023,8
A,53001,ROADACC,9,2024,13
A,53002,KILLINJ,F,2001,14
A,53002,KILLINJ,F,2002,19
A,53002,KILLINJ,F,2003,19
A,53002,KILLINJ,F,2004,37
A,53002,KILLINJ,F,2005,12
A,53002,KILLINJ,F,2006,12
A,53002,KILLINJ,F,2007,23
A,53002,KILLINJ,F,2008,18
A,53002,KILLINJ,F,2009,7
A,53002,KILLINJ,F,2010,6
A,53002,KILLINJ,F,2011,7
A,53002,KILLINJ,F,2012,4
A,53002,KILLINJ,F,2013,2
A,53002,KILLINJ,F,2014,10
A,53002,KILLINJ,F,2015,16
A,53002,KILLINJ,F,2016,6
A,53002,KILLINJ,F,2017,4
A,53002,KILLINJ,F,2018,24
A,53002,KILLINJ,F,2019,14
A,53002,KILLINJ,F,2020,7
A,53002,KILLINJ,F,2021,18
A,53002,KILLINJ,F,2022,6
A,53002,KILLINJ,F,2023,10
A,53002,KILLINJ,F,2024,3
A,53002,KILLINJ,M,2001,1
A,53002,KILLINJ,M,2002,0
A,53002,KILLINJ,M,2003,1
A,53002,KILLINJ,M,2004,0
A,53002,KILLINJ,M,2005,1
A,53002,KILLINJ,M,2006,0
A,53002,KILLINJ,M,2007,1
A,53002,KILLINJ,M,2008,4
A,53002,KILLINJ,M,2009,0
A,53002,KILLINJ,M,2010,1
A,53002,KILLINJ,M,2011,1
A,53002,KILLINJ,M,2012,0
A,53002,KILLINJ,M,2013,0
A,53002,KILLINJ,M,2014,0
A,53002,KILLINJ,M,2015,0
A,53002,KILLINJ,M,2016,1
A,53002,KILLINJ,M,2017,0
A,53002,KILLINJ,M,2018,0
A,53002,KILLINJ,M,2019,0
A,53002,KILLINJ,M,2020,0
A,53002,KILLINJ,M,2021,0
A,53002,KILLINJ,M,2022,0
A,53002,KILLINJ,M,2023,1
A,53002,KILLINJ,M,2024,0
A,53002,ROADACC,9,2001,9
A,53002,ROADACC,9,2002,11
A,53002,ROADACC,9,2003,11
A,53002,ROADACC,9,2004,15
A,53002,ROADACC,9,2005,7
A,53002,ROADACC,9,2006,8
A,53002,ROADACC,9,2007,8
A,53002,ROADACC,9,2008,11
A,53002,ROADACC,9,2009,4
A,53002,ROADACC,9,2010,6
A,53002,ROADACC,9,2011,6
A,53002,ROADACC,9,2012,4
A,53002,ROADACC,9,2013,1
A,53002,ROADACC,9,2014,5
A,53002,ROADACC,9,2015,8
A,53002,ROADACC,9,2016,5
A,53002,ROADACC,9,2017,3
A,53002,ROADACC,9,2018,11
A,53002,ROADACC,9,2019,6
A,53002,ROADACC,9,2020,3
A,53002,ROADACC,9,2021,11
A,53002,ROADACC,9,2022,4
A,53002,ROADACC,9,2023,7
A,53002,ROADACC,9,2024,3
A,53003,KILLINJ,F,2001,27
A,53003,KILLINJ,F,2002,41
A,53003,KILLINJ,F,2003,25
A,53003,KILLINJ,F,2004,28
A,53003,KILLINJ,F,2005,23
A,53003,KILLINJ,F,2006,25
A,53003,KILLINJ,F,2007,18
A,53003,KILLINJ,F,2008,40
A,53003,KILLINJ,F,2009,20
A,53003,KILLINJ,F,2010,47
A,53003,KILLINJ,F,2011,21
A,53003,KILLINJ,F,2012,44
A,53003,KILLINJ,F,2013,29
A,53003,KILLINJ,F,2014,29
A,53003,KILLINJ,F,2015,32
A,53003,KILLINJ,F,2016,31
A,53003,KILLINJ,F,2017,9
A,53003,KILLINJ,F,2018,23
A,53003,KILLINJ,F,2019,28
A,53003,KILLINJ,F,2020,16
A,53003,KILLINJ,F,2021,20
A,53003,KILLINJ,F,2022,23
A,53003,KILLINJ,F,2023,36
A,53003,KILLINJ,F,2024,20
A,53003,KILLINJ,M,2001,1
A,53003,KILLINJ,M,2002,3
A,53003,KILLINJ,M,2003,0
A,53003,KILLINJ,M,2004,0
A,53003,KILLINJ,M,2005,0
A,53003,KILLINJ,M,2006,5
A,53003,KILLINJ,M,2007,3
A,53003,KILLINJ,M,2008,2
A,53003,KILLINJ,M,2009,0
A,53003,KILLINJ,M,2010,2
A,53003,KILLINJ,M,2011,2
A,53003,KILLINJ,M,2012,2
A,53003,KILLINJ,M,2013,1
A,53003,KILLINJ,M,2014,1
A,53003,KILLINJ,M,2015,1
A,53003,KILLINJ,M,2016,0
A,53003,KILLINJ,M,2017,1
A,53003,KILLINJ,M,2018,0
A,53003,KILLINJ,M,2019,1
A,53003,KILLINJ,M,2020,0
A,53003,KILLINJ,M,2021,1
A,53003,KILLINJ,M,2022,0
