,ID_COMUNE,COMUNE,OBS_VALUE,RESIDENTI,SUPERFICIE (KMQ),DENSITA_POPOLAZIONE,DENSITA_INCIDENTI,INCIDENTI_PRO_CAPITE(1000),CLASSE_DEMOGRAFICA,CLASSE_SUPERFICIE,CLUSTER
211,1216,Rivara,12,2527,12.5838,200.8137446558273,0.9536070185476564,4.748713889988128,Piccolo,Piccolo,1
212,1217,Rivarolo Canavese,119,12302,32.2459,381.5058658620166,3.690391646689967,9.673223866038043,Medio,Piccolo,1
213,1218,Rivarossa,9,1542,10.8733,141.81527227244715,0.8277155969208979,5.836575875486381,Piccolo,Piccolo,1
214,1219,Rivoli,757,47807,29.4998,1620.5872582186998,25.66119092332829,15.834501223670172,Grande,Piccolo,3
215,1220,Robassomero,39,3042,8.5756,354.727366015206,4.547786743784692,12.82051282051282,Piccolo,Molto piccolo,0
216,1221,Rocca Canavese,3,1664,14.1912,117.2557641355206,0.2113986132250972,1.8028846153846156,Piccolo,Piccolo,1
217,1222,Roletto,5,1962,9.7039,202.18674965735423,0.5152567524397407,2.5484199796126403,Piccolo,Molto piccolo,1
218,1223,Romano Canavese,18,2606,11.2106,232.4585660000357,1.6056232494246518,6.907137375287797,Piccolo,Piccolo,1
219,1224,Ronco Canavese,0,296,96.2686,3.0747304936396707,0.0,0.0,Molto piccolo,Medio,1
220,1225,Rondissone,22,1867,10.6877,174.68678948698036,2.058441011630192,11.783610069630424,Piccolo,Piccolo,0
