Codice Ripartizione geografica,Codice Regione,Codice Provincia/Uts,Codice Comune (alfanumerico),Codice Comune (numerico),Comune,Comune (dizione straniera),Sigla automobilistica,Capoluogo di Provincia/Uts,Capoluogo di Regione,Popolazione legale,Anno Censimento,Superficie (Kmq),Anno (Superficie),Popolazione residente,Anno (Popolazione residente),TIME_PERIOD,Codice Provincia (Storico)
4,16,73,73007,73007,Ginosa,,TA,0,0,21869.0,2021,"188,5984",2024,21717,2024,2024,73.0
4,16,73,73008,73008,Grottaglie,,TA,0,0,30869.0,2021,"102,1223",2024,30198,2024,2024,73.0
4,16,73,73009,73009,Laterza,,TA,0,0,14906.0,2021,"161,1732",2024,14701,2024,2024,73.0
4,16,73,73010,73010,Leporano,,TA,0,0,8187.0,2021,"15,3299",2024,8183,2024,2024,73.0
4,16,73,73011,73011,Lizzano,,TA,0,0,9628.0,2021,"47,1780",2024,9485,2024,2024,73.0
4,16,73,73012,73012,Manduria,,TA,0,0,30117.0,2021,"180,4419",2024,29665,2024,2024,73.0
4,16,73,73013,73013,Martina Franca,,TA,0,0,47301.0,2021,"298,7193",2024,46754,2024,2024,73.0
4,16,73,73014,73014,Maruggio,,TA,0,0,5288.0,2021,"49,0754",2024,5158,2024,2024,73.0
4,16,73,73015,73015,Massafra,,TA,0,0,32116.0,2021,"127,9938",2024,31845,2024,2024,73.0
4,16,73,73016,73016,Monteiasi,,TA,0,0,5377.0,2021,"9,7461",2024,5209,2024,2024,73.0
4,16,73,73017,73017,Montemesola,,TA,0,0,3608.0,2021,"16,4329",2024,3478,2024,2024,73.0
4,16,73,73018,73018,Monteparano,,TA,0,0,2315.0,2021,"3,8487",2024,2261,2024,2024,73.0
4,16,73,73019,73019,Mottola,,TA,0,0,15419.0,2021,"213,9608",2024,15125,2024,2024,73.0
4,16,73,73020,73020,Palagianello,,TA,0,0,7627.0,2021,"43,8616",2024,7502,2024,2024,73.0
4,16,73,73021,73021,Palagiano,,TA,0,0,15788.0,2021,"69,9867",2024,15701,2024,2024,73.0
4,16,73,73022,73022,Pulsano,,TA,0,0,11204.0,2021,"18,5281",2024,11212,2024,2024,73.0
4,16,73,73023,73023,Roccaforzata,,TA,0,0,1800.0,2021,"6,1454",2024,1760,2024,2024,73.0
4,16,73,73024,73024,San Giorgio Ionico,,TA,0,0,14355.0,2021,"23,5597",2024,13951,2024,2024,73.0
4,16,73,73025,73025,San Marzano di San Giuseppe,,TA,0,0,8963.0,2021,"19,1944",2024,8826,2024,2024,73.0
4,16,73,73026,73026,Sava,,TA,0,0,15423.0,2021,"44,5686",2024,15166,2024,2024,73.0
4,16,73,73027,73027,Taranto,,TA,1,0,189461.0,2021,"249,7250",2024,186011,2024,2024,73.0
4,16,73,73028,73028,Torricella,,TA,0,0,4165.0,2021,"26,9321",2024,4090,2024,2024,73.0
4,16,73,73029,73029,Statte,,TA,0,0,13136.0,2021,"67,3201",2024,12643,2024,2024,73.0
4,16,74,74001,74001,Brindisi,,BR,1,0,83317.0,2021,"333,3038",2024,81723,2024,2024,74.0
4,16,74,74002,74002,Carovigno,,BR,0,0,16925.0,2021,"106,6405",2024,17040,2024,2024,74.0
4,16,74,74003,74003,Ceglie Messapica,,BR,0,0,18880.0,2021,"132,0198",2024,18502,2024,2024,74.0
4,16,74,74004,74004,Cellino San Marco,,BR,0,0,6170.0,2021,"37,8386",2024,5967,2024,2024,74.0
4,16,74,74005,74005,Cisternino,,BR,0,0,11231.0,2021,"54,1686",2024,11040,2024,2024,74.0
4,16,74,74006,74006,Erchie,,BR,0,0,8286.0,2021,"44,6284",2024,8125,2024,2024,74.0
4,16,74,74007,74007,Fasano,,BR,0,0,38943.0,2021,"131,8010",2024,38863,2024,2024,74.0
4,16,74,74008,74008,Francavilla Fontana,,BR,0,0,35246.0,2021,"177,9372",2024,34550,2024,2024,74.0
4,16,74,74009,74009,Latiano,,BR,0,0,13660.0,2021,"55,3819",2024,13359,2024,2024,74.0
4,16,74,74010,74010,Mesagne,,BR,0,0,26114.0,2021,"124,0503",2024,25921,2024,2024,74.0
4,16,74,74011,74011,Oria,,BR,0,0,14569.0,2021,"83,6671",2024,14377,2024,2024,74.0
4,16,74,74012,74012,Ostuni,,BR,0,0,30302.0,2021,"225,5602",2024,29943,2024,2024,74.0
4,16,74,74013,74013,San Donaci,,BR,0,0,6216.0,2021,"34,0442",2024,6086,2024,2024,74.0
4,16,74,74014,74014,San Michele Salentino,,BR,0,0,6134.0,2021,"26,5342",2024,6027,2024,2024,74.0
4,16,74,74015,74015,San Pancrazio Salentino,,BR,0,0,9386.0,2021,"56,6776",2024,9031,2024,2024,74.0
4,16,74,74016,74016,San Pietro Vernotico,,BR,0,0,13156.0,2021,"46,9740",2024,12843,2024,2024,74.0
4,16,74,74017,74017,San Vito dei Normanni,,BR,0,0,18267.0,2021,"67,0762",2024,17833,2024,2024,74.0
4,16,74,74018,74018,Torchiarolo,,BR,0,0,5241.0,2021,"32,4555",2024,5303,2024,2024,74.0
4,16,74,74019,74019,Torre Santa Susanna,,BR,0,0,10151.0,2021,"55,7649",2024,10086,2024,2024,74.0
4,16,74,74020,74020,Villa Castelli,,BR,0,0,9079.0,2021,"35,1455",2024,8948,2024,2024,74.0
4,16,75,75002,75002,Alessano,,LE,0,0,6080.0,2021,"28,6929",2024,5989,2024,2024,75.0
4,16,75,75003,75003,Alezio,,LE,0,0,5629.0,2021,"16,7893",2024,5682,2024,2024,75.0
4,16,75,75004,75004,Alliste,,LE,0,0,6481.0,2021,"23,5298",2024,6414,2024,2024,75.0
4,16,75,75005,75005,Andrano,,LE,0,0,4609.0,2021,"15,7130",2024,4435,2024,2024,75.0
4,16,75,75006,75006,Aradeo,,LE,0,0,8928.0,2021,"8,5803",2024,8836,2024,2024,75.0
4,16,75,75007,75007,Arnesano,,LE,0,0,3946.0,2021,"13,5439",2024,3905,2024,2024,75.0
4,16,75,75008,75008,Bagnolo del Salento,,LE,0,0,1767.0,2021,"6,7447",2024,1718,2024,2024,75.0
4,16,75,75009,75009,Botrugno,,LE,0,0,2613.0,2021,"9,7501",2024,2597,2024,2024,75.0
4,16,75,75010,75010,Calimera,,LE,0,0,6777.0,2021,"11,1808",2024,6673,2024,2024,75.0
4,16,75,75011,75011,Campi Salentina,,LE,0,0,9885.0,2021,"45,8789",2024,9663,2024,2024,75.0
4,16,75,75012,75012,Cannole,,LE,0,0,1631.0,2021,"20,3481",2024,1566,2024,2024,75.0
4,16,75,75013,75013,Caprarica di Lecce,,LE,0,0,2322.0,2021,"10,7072",2024,2250,2024,2024,75.0
4,16,75,75014,75014,Carmiano,,LE,0,0,11720.0,2021,"24,2401",2024,11660,2024,2024,75.0
4,16,75,75015,75015,Carpignano Salentino,,LE,0,0,3678.0,2021,"48,9858",2024,3641,2024,2024,75.0
4,16,75,75016,75016,Casarano,,LE,0,0,19372.0,2021,"38,7273",2024,19093,2024,2024,75.0
4,16,75,75017,75017,Castri di Lecce,,LE,0,0,2789.0,2021,"12,9451",2024,2721,2024,2024,75.0
4,16,75,75018,75018,Castrignano de' Greci,,LE,0,0,3727.0,2021,"9,6246",2024,3631,2024,2024,75.0
4,16,75,75019,75019,Castrignano del Capo,,LE,0,0,5143.0,2021,"20,7775",2024,5093,2024,2024,75.0
4,16,75,75020,75020,Cavallino,,LE,0,0,12839.0,2021,"22,6543",2024,13044,2024,2024,75.0
4,16,75,75021,75021,Collepasso,,LE,0,0,5685.0,2021,"12,7891",2024,5512,2024,2024,75.0
4,16,75,75022,75022,Copertino,,LE,0,0,23159.0,2021,"58,5316",2024,22827,2024,2024,75.0
4,16,75,75023,75023,Corigliano d'Otranto,,LE,0,0,5697.0,2021,"28,4134",2024,5558,2024,2024,75.0
4,16,75,75024,75024,Corsano,,LE,0,0,5199.0,2021,"9,1123",2024,5077,2024,2024,75.0
4,16,75,75025,75025,Cursi,,LE,0,0,3891.0,2021,"8,3579",2024,3821,2024,2024,75.0
4,16,75,75026,75026,Cutrofiano,,LE,0,0,8721.0,2021,"56,8072",2024,8657,2024,2024,75.0
4,16,75,75027,75027,Diso,,LE,0,0,2852.0,2021,"11,4238",2024,2798,2024,2024,75.0
4,16,75,75028,75028,Gagliano del Capo,,LE,0,0,4894.0,2021,"16,6150",2024,4819,2024,2024,75.0
4,16,75,75029,75029,Galatina,,LE,0,0,25885.0,2021,"82,6465",2024,25319,2024,2024,75.0
4,16,75,75030,75030,Galatone,,LE,0,0,15095.0,2021,"47,0701",2024,14836,2024,2024,75.0
4,16,75,75031,75031,Gallipoli,,LE,0,0,19561.0,2021,"41,2324",2024,18934,2024,2024,75.0
4,16,75,75032,75032,Giuggianello,,LE,0,0,1141.0,2021,"10,2665",2024,1125,2024,2024,75.0
4,16,75,75033,75033,Giurdignano,,LE,0,0,1946.0,2021,"14,0433",2024,1947,2024,2024,75.0
4,16,75,75034,75034,Guagnano,,LE,0,0,5486.0,2021,"38,0295",2024,5306,2024,2024,75.0
4,16,75,75035,75035,Lecce,,LE,1,0,94783.0,2021,"239,5758",2024,94187,2024,2024,75.0
4,16,75,75036,75036,Lequile,,LE,0,0,8688.0,2021,"36,7040",2024,8574,2024,2024,75.0
4,16,75,75037,75037,Leverano,,LE,0,0,13763.0,2021,"49,5031",2024,13393,2024,2024,75.0
4,16,75,75038,75038,Lizzanello,,LE,0,0,11840.0,2021,"25,4163",2024,11858,2024,2024,75.0
4,16,75,75039,75039,Maglie,,LE,0,0,13619.0,2021,"22,6630",2024,13265,2024,2024,75.0
4,16,75,75040,75040,Martano,,LE,0,0,8620.0,2021,"22,2472",2024,8478,2024,2024,75.0
4,16,75,75041,75041,Martignano,,LE,0,0,1586.0,2021,"6,4923",2024,1539,2024,2024,75.0
4,16,75,75042,75042,Matino,,LE,0,0,10993.0,2021,"26,6287",2024,10817,2024,2024,75.0
4,16,75,75043,75043,Melendugno,,LE,0,0,9996.0,2021,"92,3337",2024,10055,2024,2024,75.0
4,16,75,75044,75044,Melissano,,LE,0,0,6771.0,2021,"12,5487",2024,6575,2024,2024,75.0
4,16,75,75045,75045,Melpignano,,LE,0,0,2126.0,2021,"11,1038",2024,2070,2024,2024,75.0
4,16,75,75046,75046,Miggiano,,LE,0,0,3296.0,2021,"7,7989",2024,3234,2024,2024,75.0
4,16,75,75047,75047,Minervino di Lecce,,LE,0,0,3500.0,2021,"18,1285",2024,3419,2024,2024,75.0
4,16,75,75048,75048,Monteroni di Lecce,,LE,0,0,13425.0,2021,"16,7102",2024,13208,2024,2024,75.0
4,16,75,75049,75049,Montesano Salentino,,LE,0,0,2599.0,2021,"8,5283",2024,2613,2024,2024,75.0
4,16,75,75050,75050,Morciano di Leuca,,LE,0,0,3049.0,2021,"13,5715",2024,3044,2024,2024,75.0
4,16,75,75051,75051,Muro Leccese,,LE,0,0,4765.0,2021,"16,7675",2024,4632,2024,2024,75.0
4,16,75,75052,75052,Nardò,,LE,0,0,30790.0,2021,"193,2740",2024,30752,2024,2024,75.0
4,16,75,75053,75053,Neviano,,LE,0,0,4954.0,2021,"16,3020",2024,4837,2024,2024,75.0
4,16,75,75054,75054,Nociglia,,LE,0,0,2159.0,2021,"11,1262",2024,2099,2024,2024,75.0
4,16,75,75055,75055,Novoli,,LE,0,0,7639.0,2021,"18,0405",2024,7508,2024,2024,75.0
4,16,75,75056,75056,Ortelle,,LE,0,0,2234.0,2021,"10,2252",2024,2175,2024,2024,75.0
4,16,75,75057,75057,Otranto,,LE,0,0,5715.0,2021,"77,1974",2024,5566,2024,2024,75.0
4,16,75,75058,75058,Palmariggi,,LE,0,0,1403.0,2021,"8,9723",2024,1359,2024,2024,75.0
4,16,75,75059,75059,Parabita,,LE,0,0,8741.0,2021,"21,0919",2024,8664,2024,2024,75.0
4,16,75,75060,75060,Patù,,LE,0,0,1688.0,2021,"8,6901",2024,1648,2024,2024,75.0
4,16,75,75061,75061,Poggiardo,,LE,0,0,5854.0,2021,"19,9584",2024,5753,2024,2024,75.0
4,16,75,75063,75063,Racale,,LE,0,0,10743.0,2021,"24,2907",2024,10703,2024,2024,75.0
4,16,75,75064,75064,Ruffano,,LE,0,0,9353.0,2021,"39,7266",2024,9267,2024,2024,75.0
4,16,75,75065,75065,Salice Salentino,,LE,0,0,7838.0,2021,"59,8722",2024,7619,2024,2024,75.0
4,16,75,75066,75066,Salve,,LE,0,0,4485.0,2021,"33,0792",2024,4541,2024,2024,75.0
4,16,75,75067,75067,Sanarica,,LE,0,0,1469.0,2021,"13,0222",2024,1467,2024,2024,75.0
4,16,75,75068,75068,San Cesario di Lecce,,LE,0,0,7912.0,2021,"8,0888",2024,7880,2024,2024,75.0
4,16,75,75069,75069,San Donato di Lecce,,LE,0,0,5484.0,2021,"21,5772",2024,5372,2024,2024,75.0
4,16,75,75070,75070,Sannicola,,LE,0,0,5702.0,2021,"27,6393",2024,5514,2024,2024,75.0
4,16,75,75071,75071,San Pietro in Lama,,LE,0,0,3390.0,2021,"8,1977",2024,3348,2024,2024,75.0
4,16,75,75072,75072,Santa Cesarea Terme,,LE,0,0,2847.0,2021,"26,8398",2024,2807,2024,2024,75.0
4,16,75,75073,75073,Scorrano,,LE,0,0,6726.0,2021,"35,3304",2024,6580,2024,2024,75.0
4,16,75,75074,75074,Seclì,,LE,0,0,1820.0,2021,"8,7760",2024,1813,2024,2024,75.0
4,16,75,75075,75075,Sogliano Cavour,,LE,0,0,3932.0,2021,"5,3306",2024,3831,2024,2024,75.0
4,16,75,75076,75076,Soleto,,LE,0,0,5236.0,2021,"30,4552",2024,5106,2024,2024,75.0
4,16,75,75077,75077,Specchia,,LE,0,0,4602.0,2021,"25,0953",2024,4500,2024,2024,75.0
4,16,75,75078,75078,Spongano,,LE,0,0,3490.0,2021,"12,4246",2024,3400,2024,2024,75.0
4,16,75,75079,75079,Squinzano,,LE,0,0,13482.0,2021,"31,1621",2024,13320,2024,2024,75.0
4,16,75,75080,75080,Sternatia,,LE,0,0,2179.0,2021,"16,7645",2024,2091,2024,2024,75.0
4,16,75,75081,75081,Supersano,,LE,0,0,4181.0,2021,"36,4055",2024,4074,2024,2024,75.0
4,16,75,75082,75082,Surano,,LE,0,0,1542.0,2021,"8,9883",2024,1480,2024,2024,75.0
4,16,75,75083,75083,Surbo,,LE,0,0,14695.0,2021,"20,6574",2024,14517,2024,2024,75.0
4,16,75,75084,75084,Taurisano,,LE,0,0,11345.0,2021,"23,6797",2024,11187,2024,2024,75.0
4,16,75,75085,75085,Taviano,,LE,0,0,11551.0,2021,"22,1319",2024,11378,2024,2024,75.0
4,16,75,75086,75086,Tiggiano,,LE,0,0,2753.0,2021,"7,7103",2024,2835,2024,2024,75.0
4,16,75,75087,75087,Trepuzzi,,LE,0,0,14099.0,2021,"23,7435",2024,13727,2024,2024,75.0
4,16,75,75088,75088,Tricase,,LE,0,0,17142.0,2021,"43,3294",2024,16977,2024,2024,75.0
4,16,75,75089,75089,Tuglie,,LE,0,0,5067.0,2021,"8,5013",2024,5031,2024,2024,75.0
4,16,75,75090,75090,Ugento,,LE,0,0,12075.0,2021,"100,4105",2024,11891,2024,2024,75.0
4,16,75,75091,75091,Uggiano la Chiesa,,LE,0,0,4347.0,2021,"14,4580",2024,4310,2024,2024,75.0
4,16,75,75092,75092,Veglie,,LE,0,0,13421.0,2021,"62,3081",2024,13142,2024,2024,75.0
4,16,75,75093,75093,Vernole,,LE,0,0,6774.0,2021,"61,1948",2024,6559,2024,2024,75.0
4,16,75,75094,75094,Zollino,,LE,0,0,1892.0,2021,"9,9545",2024,1825,2024,2024,75.0
4,16,75,75095,75095,San Cassiano,,LE,0,0,1963.0,2021,"8,7757",2024,1946,2024,2024,75.0
4,16,75,75096,75096,Castro,,LE,0,0,2365.0,2021,"4,5708",2024,2318,2024,2024,75.0
4,16,75,75097,75097,Porto Cesareo,,LE,0,0,6300.0,2021,"35,1612",2024,6486,2024,2024,75.0
4,16,75,75098,75098,Presicce-Acquarica,,LE,0,0,9402.0,2021,"43,0594",2024,9180,2024,2024,75.0
4,17,76,76001,76001,Abriola,,PZ,0,0,1317.0,2021,"97,1894",2024,1225,2024,2024,76.0
4,17,76,76002,76002,Acerenza,,PZ,0,0,2130.0,2021,"77,6422",2024,2045,2024,2024,76.0
4,17,76,76003,76003,Albano di Lucania,,PZ,0,0,1362.0,2021,"55,8747",2024,1286,2024,2024,76.0
4,17,76,76004,76004,Anzi,,PZ,0,0,1553.0,2021,"77,0954",2024,1483,2024,2024,76.0
4,17,76,76005,76005,Armento,,PZ,0,0,579.0,2021,"58,9765",2024,543,2024,2024,76.0
4,17,76,76006,76006,Atella,,PZ,0,0,3681.0,2021,"88,4620",2024,3608,2024,2024,76.0
4,17,76,76007,76007,Avigliano,,PZ,0,0,10716.0,2021,"85,4804",2024,10465,2024,2024,76.0
4,17,76,76008,76008,Balvano,,PZ,0,0,1742.0,2021,"42,1516",2024,1657,2024,2024,76.0
4,17,76,76009,76009,Banzi,,PZ,0,0,1195.0,2021,"83,0546",2024,1155,2024,2024,76.0
4,17,76,76010,76010,Baragiano,,PZ,0,0,2534.0,2021,"29,6030",2024,2469,2024,2024,76.0
4,17,76,76011,76011,Barile,,PZ,0,0,2621.0,2021,"24,7494",2024,2524,2024,2024,76.0
4,17,76,76012,76012,Bella,,PZ,0,0,4727.0,2021,"99,7262",2024,4591,2024,2024,76.0
4,17,76,76013,76013,Brienza,,PZ,0,0,3855.0,2021,"82,9331",2024,3855,2024,2024,76.0
4,17,76,76014,76014,Brindisi Montagna,,PZ,0,0,811.0,2021,"59,8776",2024,765,2024,2024,76.0
4,17,76,76015,76015,Calvello,,PZ,0,0,1764.0,2021,"106,3938",2024,1769,2024,2024,76.0
4,17,76,76016,76016,Calvera,,PZ,0,0,358.0,2021,"16,0061",2024,352,2024,2024,76.0
4,17,76,76017,76017,Campomaggiore,,PZ,0,0,730.0,2021,"12,4740",2024,696,2024,2024,76.0
4,17,76,76018,76018,Cancellara,,PZ,0,0,1167.0,2021,"42,4985",2024,1118,2024,2024,76.0
4,17,76,76019,76019,Carbone,,PZ,0,0,541.0,2021,"48,5290",2024,488,2024,2024,76.0
4,17,76,76020,76020,San Paolo Albanese,,PZ,0,0,220.0,2021,"30,2235",2024,211,2024,2024,76.0
4,17,76,76021,76021,Castelgrande,,PZ,0,0,825.0,2021,"34,8984",2024,800,2024,2024,76.0
4,17,76,76022,76022,Castelluccio Inferiore,,PZ,0,0,1947.0,2021,"28,9630",2024,1877,2024,2024,76.0
4,17,76,76023,76023,Castelluccio Superiore,,PZ,0,0,731.0,2021,"32,9786",2024,706,2024,2024,76.0
4,17,76,76024,76024,Castelmezzano,,PZ,0,0,727.0,2021,"33,9081",2024,696,2024,2024,76.0
4,17,76,76025,76025,Castelsaraceno,,PZ,0,0,1197.0,2021,"74,7742",2024,1131,2024,2024,76.0
4,17,76,76026,76026,Castronuovo di Sant'Andrea,,PZ,0,0,929.0,2021,"47,4521",2024,851,2024,2024,76.0
4,17,76,76027,76027,Cersosimo,,PZ,0,0,541.0,2021,"24,7438",2024,508,2024,2024,76.0
4,17,76,76028,76028,Chiaromonte,,PZ,0,0,1765.0,2021,"70,0174",2024,1696,2024,2024,76.0
4,17,76,76029,76029,Corleto Perticara,,PZ,0,0,2328.0,2021,"89,3392",2024,2309,2024,2024,76.0
4,17,76,76030,76030,Episcopia,,PZ,0,0,1280.0,2021,"28,6440",2024,1271,2024,2024,76.0
4,17,76,76031,76031,Fardella,,PZ,0,0,575.0,2021,"29,0762",2024,575,2024,2024,76.0
4,17,76,76032,76032,Filiano,,PZ,0,0,2768.0,2021,"71,8087",2024,2646,2024,2024,76.0
4,17,76,76033,76033,Forenza,,PZ,0,0,1875.0,2021,"116,3055",2024,1756,2024,2024,76.0
4,17,76,76034,76034,Francavilla in Sinni,,PZ,0,0,3985.0,2021,"46,8176",2024,3841,2024,2024,76.0
4,17,76,76035,76035,Gallicchio,,PZ,0,0,813.0,2021,"23,6307",2024,762,2024,2024,76.0
4,17,76,76036,76036,Genzano di Lucania,,PZ,0,0,5303.0,2021,"208,9252",2024,5122,2024,2024,76.0
4,17,76,76037,76037,Grumento Nova,,PZ,0,0,1568.0,2021,"66,6494",2024,1529,2024,2024,76.0
4,17,76,76038,76038,Guardia Perticara,,PZ,0,0,520.0,2021,"53,6795",2024,508,2024,2024,76.0
4,17,76,76039,76039,Lagonegro,,PZ,0,0,5138.0,2021,"113,0661",2024,4958,2024,2024,76.0
4,17,76,76040,76040,Latronico,,PZ,0,0,4129.0,2021,"76,6582",2024,3986,2024,2024,76.0
4,17,76,76041,76041,Laurenzana,,PZ,0,0,1625.0,2021,"95,7074",2024,1554,2024,2024,76.0
4,17,76,76042,76042,Lauria,,PZ,0,0,12017.0,2021,"176,6270",2024,11706,2024,2024,76.0
4,17,76,76043,76043,Lavello,,PZ,0,0,13028.0,2021,"134,6568",2024,12859,2024,2024,76.0
4,17,76,76044,76044,Maratea,,PZ,0,0,4817.0,2021,"67,8430",2024,4601,2024,2024,76.0
4,17,76,76045,76045,Marsico Nuovo,,PZ,0,0,3870.0,2021,"100,9654",2024,3747,2024,2024,76.0
4,17,76,76046,76046,Marsicovetere,,PZ,0,0,5556.0,2021,"38,0116",2024,5678,2024,2024,76.0
4,17,76,76047,76047,Maschito,,PZ,0,0,1506.0,2021,"45,8173",2024,1436,2024,2024,76.0
4,17,76,76048,76048,Melfi,,PZ,0,0,17109.0,2021,"206,1825",2024,16961,2024,2024,76.0
4,17,76,76049,76049,Missanello,,PZ,0,0,483.0,2021,"22,3407",2024,462,2024,2024,76.0
4,17,76,76050,76050,Moliterno,,PZ,0,0,3631.0,2021,"98,5525",2024,3489,2024,2024,76.0
4,17,76,76051,76051,Montemilone,,PZ,0,0,1402.0,2021,"114,1334",2024,1373,2024,2024,76.0
4,17,76,76052,76052,Montemurro,,PZ,0,0,1120.0,2021,"56,8705",2024,1034,2024,2024,76.0
4,17,76,76053,76053,Muro Lucano,,PZ,0,0,4960.0,2021,"126,1831",2024,4847,2024,2024,76.0
4,17,76,76054,76054,Nemoli,,PZ,0,0,1404.0,2021,"19,4925",2024,1392,2024,2024,76.0
4,17,76,76055,76055,Noepoli,,PZ,0,0,766.0,2021,"46,7094",2024,729,2024,2024,76.0
4,17,76,76056,76056,Oppido Lucano,,PZ,0,0,3616.0,2021,"54,8779",2024,3512,2024,2024,76.0
4,17,76,76057,76057,Palazzo San Gervasio,,PZ,0,0,4511.0,2021,"62,9102",2024,4280,2024,2024,76.0
4,17,76,76058,76058,Pescopagano,,PZ,0,0,1702.0,2021,"69,8358",2024,1616,2024,2024,76.0
4,17,76,76059,76059,Picerno,,PZ,0,0,5664.0,2021,"78,5089",2024,5603,2024,2024,76.0
4,17,76,76060,76060,Pietragalla,,PZ,0,0,3863.0,2021,"66,0977",2024,3792,2024,2024,76.0
4,17,76,76061,76061,Pietrapertosa,,PZ,0,0,924.0,2021,"67,7025",2024,855,2024,2024,76.0
4,17,76,76062,76062,Pignola,,PZ,0,0,6783.0,2021,"56,2350",2024,6829,2024,2024,76.0
4,17,76,76063,76063,Potenza,,PZ,1,1,64850.0,2021,"175,4318",2024,63864,2024,2024,76.0
4,17,76,76064,76064,Rapolla,,PZ,0,0,4191.0,2021,"29,2771",2024,4116,2024,2024,76.0
4,17,76,76065,76065,Rapone,,PZ,0,0,885.0,2021,"29,5067",2024,819,2024,2024,76.0
4,17,76,76066,76066,Rionero in Vulture,,PZ,0,0,12636.0,2021,"53,5194",2024,12382,2024,2024,76.0
4,17,76,76067,76067,Ripacandida,,PZ,0,0,1594.0,2021,"33,4848",2024,1541,2024,2024,76.0
4,17,76,76068,76068,Rivello,,PZ,0,0,2542.0,2021,"69,5846",2024,2460,2024,2024,76.0
4,17,76,76069,76069,Roccanova,,PZ,0,0,1313.0,2021,"61,7351",2024,1258,2024,2024,76.0
4,17,76,76070,76070,Rotonda,,PZ,0,0,3225.0,2021,"42,9216",2024,3141,2024,2024,76.0
4,17,76,76071,76071,Ruoti,,PZ,0,0,3345.0,2021,"55,4508",2024,3199,2024,2024,76.0
4,17,76,76072,76072,Ruvo del Monte,,PZ,0,0,1001.0,2021,"32,6216",2024,960,2024,2024,76.0
4,17,76,76073,76073,San Chirico Nuovo,,PZ,0,0,1206.0,2021,"23,3938",2024,1108,2024,2024,76.0
4,17,76,76074,76074,San Chirico Raparo,,PZ,0,0,953.0,2021,"84,0711",2024,874,2024,2024,76.0
4,17,76,76075,76075,San Costantino Albanese,,PZ,0,0,624.0,2021,"43,2479",2024,592,2024,2024,76.0
4,17,76,76076,76076,San Fele,,PZ,0,0,2655.0,2021,"97,6989",2024,2534,2024,2024,76.0
4,17,76,76077,76077,San Martino d'Agri,,PZ,0,0,688.0,2021,"50,3893",2024,640,2024,2024,76.0
4,17,76,76078,76078,San Severino Lucano,,PZ,0,0,1404.0,2021,"61,1583",2024,1345,2024,2024,76.0
4,17,76,76079,76079,Sant'Angelo Le Fratte,,PZ,0,0,1314.0,2021,"23,1051",2024,1315,2024,2024,76.0
4,17,76,76080,76080,Sant'Arcangelo,,PZ,0,0,6032.0,2021,"89,0963",2024,5921,2024,2024,76.0
4,17,76,76081,76081,Sarconi,,PZ,0,0,1406.0,2021,"30,6860",2024,1441,2024,2024,76.0
4,17,76,76082,76082,Sasso di Castalda,,PZ,0,0,751.0,2021,"45,4313",2024,720,2024,2024,76.0
4,17,76,76083,76083,Satriano di Lucania,,PZ,0,0,2249.0,2021,"32,9008",2024,2235,2024,2024,76.0
4,17,76,76084,76084,Savoia di Lucania,,PZ,0,0,1020.0,2021,"32,8371",2024,990,2024,2024,76.0
4,17,76,76085,76085,Senise,,PZ,0,0,6635.0,2021,"97,3049",2024,6447,2024,2024,76.0
4,17,76,76086,76086,Spinoso,,PZ,0,0,1355.0,2021,"38,1821",2024,1290,2024,2024,76.0
4,17,76,76087,76087,Teana,,PZ,0,0,533.0,2021,"19,2982",2024,506,2024,2024,76.0
4,17,76,76088,76088,Terranova di Pollino,,PZ,0,0,1039.0,2021,"113,0697",2024,984,2024,2024,76.0
4,17,76,76089,76089,Tito,,PZ,0,0,7147.0,2021,"71,2665",2024,7023,2024,2024,76.0
4,17,76,76090,76090,Tolve,,PZ,0,0,2990.0,2021,"128,6832",2024,2879,2024,2024,76.0
4,17,76,76091,76091,Tramutola,,PZ,0,0,2941.0,2021,"36,6443",2024,2852,2024,2024,76.0
4,17,76,76092,76092,Trecchina,,PZ,0,0,2182.0,2021,"38,1889",2024,2127,2024,2024,76.0
4,17,76,76093,76093,Trivigno,,PZ,0,0,588.0,2021,"25,9965",2024,601,2024,2024,76.0
4,17,76,76094,76094,Vaglio Basilicata,,PZ,0,0,1880.0,2021,"43,3628",2024,1794,2024,2024,76.0
4,17,76,76095,76095,Venosa,,PZ,0,0,11035.0,2021,"170,3885",2024,10674,2024,2024,76.0
4,17,76,76096,76096,Vietri di Potenza,,PZ,0,0,2683.0,2021,"52,2428",2024,2612,2024,2024,76.0
4,17,76,76097,76097,Viggianello,,PZ,0,0,2758.0,2021,"120,8269",2024,2614,2024,2024,76.0
4,17,76,76098,76098,Viggiano,,PZ,0,0,3284.0,2021,"89,6975",2024,3220,2024,2024,76.0
4,17,76,76099,76099,Ginestra,,PZ,0,0,709.0,2021,"13,3184",2024,664,2024,2024,76.0
4,17,76,76100,76100,Paterno,,PZ,0,0,3069.0,2021,"40,7358",2024,2979,2024,2024,76.0
4,17,77,77001,77001,Accettura,,MT,0,0,1648.0,2021,"90,3667",2024,1575,2024,2024,77.0
4,17,77,77002,77002,Aliano,,MT,0,0,893.0,2021,"98,4081",2024,836,2024,2024,77.0
4,17,77,77003,77003,Bernalda,,MT,0,0,11964.0,2021,"126,2369",2024,11906,2024,2024,77.0
